year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2017;10;01238;;;2;10088;3;0;008;025;4;0;035;1;018;5;059;6;0064;5;16;;;;8;01;00;0;0;9;00;00;31;0;61;90;;;2;08964;3;0;009;037;4;0;037;1;021;5;051;6;0037;08;;;8;15;07;07;9;07;07;;0;00;00;1;00;00;2;22;03;3;16;04;4;01;00;5;00;00;6;12;11;7;00;00;8;09;00;00;9;00;00;01;0;0;058;02;1;1;047;30;2;0;101;16;3;1;065;60;4;0174;01;5;1;256;02;6;01;00;7;2;18;18
2017;10;01241;1;10042;2;10053;3;0;084;021;4;0;104;0;064;;;6;0176;4;20;;;;8;00;00;0;0;9;01;00;31;0;61;90;1;10080;2;10071;3;0;069;029;4;0;091;0;049;5;084;6;0130;18;;;8;00;00;00;9;00;00;;0;00;00;1;00;00;2;00;00;3;20;16;4;05;00;5;00;00;6;00;00;7;00;00;8;21;00;00;9;00;00;00;0;0;131;02;1;0;046;79;2;0;170;03;3;0;015;30;4;0274;30;5;1;271;16;6;00;04;7;2;18;18
2017;10;01271;1;10045;2;10066;3;0;073;028;4;0;100;0;046;5;078;6;0103;3;17;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10091;2;10070;3;0;061;035;4;0;091;0;033;5;077;6;0102;15;;;8;00;00;00;9;00;00;21;0;00;00;1;00;00;2;01;00;3;17;06;4;03;00;5;00;00;6;00;00;7;00;00;8;10;00;00;;;;;0;0;139;02;1;0;014;30;2;0;169;53;3;1;008;20;4;0244;30;5;1;247;16;;;;7;2;18;18
2017;10;01317;1;10034;2;10074;3;0;096;023;4;0;126;0;075;5;091;6;0397;5;24;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10101;2;10057;3;0;086;027;4;0;112;0;066;5;090;6;0324;22;7;060;8;00;00;00;9;00;22;00;0;00;00;1;00;00;2;00;00;3;24;18;4;14;00;5;00;00;6;00;00;7;00;00;8;07;00;00;9;00;00;00;0;0;142;21;1;0;043;30;2;0;170;02;3;0;024;19;4;0380;13;5;1;279;02;6;00;01;7;2;18;18
2017;10;01373;1;09888;2;10093;3;0;042;033;4;0;087;0;010;5;067;6;0071;4;12;;;;8;00;00;0;0;9;00;00;31;0;61;90;;;;;3;0;036;;;;;;;;;;;;;;8;;;;9;;;;0;00;00;1;00;00;2;14;00;3;12;07;4;01;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;03;0;0;109;02;1;1;017;30;2;0;154;02;3;1;057;10;4;0165;11;5;1;151;28;6;00;00;7;2;18;18
2017;10;01384;;;;;3;0;059;031;;;;;;;;6;0126;4;14;;;;8;31;00;9;9;9;31;00;31;0;61;90;1;10117;2;09868;3;0;047;038;4;0;083;0;016;5;074;6;0100;11;7;086;8;00;00;00;9;01;00;;;;;;;;;;;3;14;07;4;04;00;5;00;00;;;;;;;8;01;00;00;9;00;00;03;0;0;118;16;1;0;014;30;;;;;;;;;4;0384;24;;;;;6;00;00;;;;
2017;10;01403;1;10010;2;10077;3;0;107;015;4;0;120;0;093;5;102;6;0208;5;23;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10105;2;10037;3;0;093;020;4;0;108;0;078;5;101;6;0137;18;;;8;00;00;00;9;00;00;23;0;00;00;1;00;00;2;00;00;3;23;14;4;08;00;5;00;00;6;00;00;7;00;00;8;27;03;00;9;00;00;00;0;0;127;01;1;0;065;30;2;0;147;01;3;0;048;30;4;0332;01;5;1;348;02;6;02;02;7;2;18;18
2017;10;01415;1;10074;2;10085;3;0;097;021;4;0;120;0;072;;;6;0225;5;20;;;;8;00;00;0;0;9;01;00;31;0;61;90;1;10112;2;10102;3;0;088;027;4;0;115;0;059;5;093;6;0147;17;;;8;00;00;00;9;00;00;10;0;00;00;1;00;00;2;00;00;3;20;16;4;09;00;5;00;00;;;;;;;8;14;01;00;;;;;0;0;128;20;1;0;047;30;2;0;153;01;3;0;009;58;4;0335;11;5;1;296;29;;;;7;2;18;18
2017;10;01465;1;10071;2;10087;3;0;106;021;4;0;130;0;084;;;6;0214;5;12;;;;8;00;00;0;0;9;01;00;31;0;61;90;1;10121;2;10103;3;0;091;025;4;0;114;0;069;5;096;6;0113;12;;;8;00;00;00;9;00;00;;0;00;00;1;00;00;2;00;00;3;12;09;4;07;00;5;00;00;;;;;;;8;20;01;00;;;;;0;0;140;14;1;0;058;30;2;0;165;06;3;0;042;10;4;0472;20;5;1;298;27;;;;7;2;18;18
2017;10;01492;1;09967;2;10084;3;0;072;027;4;0;109;0;040;5;081;6;0111;4;13;7;125;145;8;00;00;0;0;9;00;00;00;0;61;90;1;10115;2;09999;3;0;063;033;4;0;093;0;038;5;078;6;0085;11;7;086;8;00;00;00;9;00;00;00;0;00;00;1;00;00;2;02;00;3;13;05;4;04;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;02;0;0;122;16;1;0;024;30;2;0;169;06;3;1;013;30;4;0355;24;5;1;172;29;6;00;00;7;2;18;18
2017;10;02081;1;09683;2;10091;3;1;009;046;4;0;018;1;033;5;057;6;0029;2;09;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09682;2;10081;3;1;017;025;4;0;015;1;048;5;051;6;0039;10;7;067;;;;;;;;;0;00;00;1;00;00;2;17;08;3;09;01;4;01;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;07;0;0;046;06;1;1;105;29;2;0;073;06;3;1;163;30;4;0110;16;5;1;068;25;6;;00;;;;
2017;10;02119;1;09698;2;10086;3;0;006;040;4;0;040;1;028;;;6;0047;2;11;;;;8;00;00;0;0;9;;00;;0;61;90;;;;;3;1;003;;;;;;;5;053;6;;17;;;;;;;;;;;0;00;00;1;00;00;2;20;04;3;11;03;4;00;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;01;0;0;062;02;1;1;084;23;2;0;089;16;3;1;135;22;4;0089;15;5;1;052;30;6;;00;;;;
2017;10;02126;1;09742;2;10080;3;0;021;034;4;0;049;1;007;5;066;6;0059;4;14;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;0;019;;;;;;;5;060;6;0043;09;;;;;;;;;;;0;00;00;1;00;00;2;18;02;3;14;04;4;01;00;5;00;00;6;00;00;7;00;00;8;01;00;00;9;00;00;01;0;0;078;04;1;1;048;31;2;0;095;04;3;1;097;31;4;0150;04;5;1;102;16;6;;00;;;;
2017;10;02197;1;10068;2;10087;3;0;028;042;4;0;053;0;005;5;071;6;0078;4;10;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10086;2;10094;3;0;025;021;4;0;052;1;003;5;065;6;0059;11;7;082;;;;;;;;;0;00;00;1;00;00;2;13;03;3;10;06;4;02;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;04;0;0;083;05;1;1;092;31;2;0;110;06;3;1;119;31;4;0191;03;5;1;058;10;6;;00;;;;
2017;10;02226;1;09623;2;10077;3;0;041;026;4;0;061;0;024;5;070;;;;;7;055;076;8;00;00;0;0;9;00;;00;0;61;90;1;09661;2;10102;3;0;038;015;4;0;063;0;015;5;068;6;0037;08;7;072;;;;;;;;;0;00;00;1;00;00;2;05;00;;;;;;;;;;6;00;00;7;00;00;8;02;00;00;9;00;00;04;0;0;092;03;1;1;000;30;2;0;126;16;3;1;014;29;;;;5;1;140;16;6;;00;;;;
2017;10;02287;1;10066;2;10076;3;0;057;032;4;0;076;0;042;5;083;6;0073;5;16;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;0;051;;;;;;;5;076;6;;15;;;;;;;;;;;0;00;00;1;00;00;2;05;00;3;16;05;4;01;00;5;00;00;6;00;00;7;00;00;8;07;00;00;9;00;00;00;0;0;103;04;1;1;003;31;2;0;125;04;3;1;023;31;4;0168;25;5;1;144;10;6;;00;;;;
2017;10;02366;1;09619;2;10079;3;0;055;030;4;0;086;0;027;5;078;;;;;;;;8;00;00;0;0;9;00;;;0;61;90;1;10096;2;10108;3;0;045;013;4;0;084;0;009;5;071;6;0052;09;;;;;;;;;;;0;00;00;1;00;00;2;08;00;;;;;;;;;;6;00;00;7;00;00;8;03;00;00;9;00;00;05;0;0;112;02;1;1;006;31;2;0;134;14;3;1;036;30;;;;5;1;130;02;6;;00;;;;
2017;10;02407;1;09717;2;10084;3;0;044;031;4;0;080;0;008;5;072;6;0082;4;12;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09752;2;10123;3;0;037;015;4;0;077;1;001;5;070;6;0070;16;;;;;;;;;;;0;00;00;1;00;00;2;14;00;3;12;06;4;05;00;5;00;00;6;00;00;7;00;00;8;01;00;00;9;00;00;04;0;0;107;16;1;1;005;19;2;0;149;16;3;1;054;19;4;0121;12;5;1;103;29;6;;00;;;;
2017;10;02418;1;09955;2;10085;3;0;070;031;4;0;103;0;041;5;085;;;;;7;115;122;8;00;00;0;0;9;00;;00;0;61;90;1;10066;2;10127;3;0;066;015;4;0;097;0;033;5;085;6;0068;10;7;094;;;;;;;;;0;00;00;1;00;00;2;03;00;;;;;;;;;;6;00;00;7;00;00;8;00;00;00;9;00;00;02;0;0;128;14;1;0;018;30;2;0;161;16;3;1;018;31;;;;5;1;090;02;6;;00;;;;
2017;10;02485;1;10020;2;10073;3;0;080;030;4;0;103;0;060;5;091;6;0104;5;15;7;090;091;8;00;00;0;0;9;00;00;00;0;61;90;1;10063;2;10127;3;0;075;011;4;0;099;0;053;5;085;6;0050;09;7;099;;;;;;;;;0;00;00;1;00;00;2;01;00;3;15;06;4;04;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;00;0;0;139;16;1;0;025;30;2;0;163;16;3;1;002;31;4;0165;08;5;1;080;25;6;;00;;;;
2017;10;02550;1;09820;2;10092;3;0;074;032;4;0;105;0;044;5;091;;;;;;;;8;00;00;0;0;9;00;;;0;61;90;1;09861;2;10136;3;0;063;013;4;0;098;0;031;5;084;6;0063;11;;;;;;;;;;;0;00;00;1;00;00;2;04;00;;;;;;;;;;6;00;00;7;00;00;8;02;00;00;9;00;00;03;0;0;129;16;1;0;009;30;2;0;160;01;3;1;052;19;;;;5;1;100;29;6;;00;;;;
2017;10;02589;1;10053;2;10074;3;0;087;027;4;0;107;0;069;5;098;6;0091;5;14;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10120;2;10134;3;0;083;011;4;0;115;0;060;5;093;6;0048;14;;;;;;;;;;;0;00;00;1;00;00;2;00;00;3;14;05;4;02;00;5;00;00;6;00;00;7;00;00;8;06;00;00;9;00;00;00;0;0;136;03;1;0;034;31;2;0;151;03;3;0;019;31;4;0217;25;5;1;152;29;6;;00;;;;
2017;10;02590;1;10022;2;10083;3;0;087;027;4;0;112;0;061;5;104;6;0107;5;15;7;074;070;8;00;00;0;0;9;00;00;00;0;61;90;1;10080;2;10140;3;0;080;011;4;0;107;0;055;5;096;6;0050;09;7;105;;;;;;;;;0;00;00;1;00;00;2;01;00;3;15;08;4;03;00;5;00;00;6;00;00;7;00;00;8;13;00;00;9;00;00;01;0;0;131;03;1;0;035;19;2;0;155;01;3;1;013;19;4;0221;08;5;1;160;08;6;;00;;;;
2017;10;02768;;;;;3;0;044;035;4;0;063;0;026;5;080;6;0120;5;17;;;;8;31;00;0;0;9;00;00;31;0;81;10;;;;;3;0;048;;4;0;074;0;022;;;6;0068;11;;;8;;00;00;9;;00;;;;;;;;2;10;00;3;17;09;4;04;00;;;;;;;;;;;;;;9;00;00;03;0;0;090;04;1;1;015;26;2;0;128;16;3;1;040;24;4;0165;09;;;;;;;;;;;
2017;10;02778;1;09984;2;10082;3;0;042;035;4;0;061;0;023;5;076;6;0081;4;16;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;0;047;;4;0;070;0;026;;;6;0061;12;;;8;;00;00;9;;00;;;;;;;;2;10;00;3;16;07;4;01;00;;;;;;;;;;;;;;;;;;0;0;084;05;1;1;022;31;2;0;115;16;3;1;040;31;4;0120;09;;;;;;;;;;;
2017;10;02788;1;09971;2;10084;3;0;037;037;4;0;055;0;021;5;073;6;0049;3;10;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;0;039;;4;0;062;0;015;;;6;0055;11;;;8;;00;00;9;;00;;;;;;;;2;12;01;3;10;04;4;01;00;;;;;;;;;;8;02;00;00;;;;;0;0;086;04;1;1;047;31;2;0;103;54;3;1;068;31;4;0116;09;5;1;171;17;;;;;;;
2017;10;02791;;;;;3;0;032;038;4;0;053;0;012;5;072;6;0060;4;14;;;;8;31;00;0;0;9;00;00;31;0;81;10;;;;;3;0;030;;4;0;056;0;003;;;6;0061;12;;;8;;00;00;9;;00;;;;;;;;2;12;02;3;14;04;4;01;00;;;;6;06;03;7;02;00;;;;;;;;;0;0;081;09;1;1;057;31;2;0;098;05;3;1;096;31;4;0101;29;5;1;130;17;;;;;;;
2017;10;02801;1;09496;2;10087;3;0;000;034;4;0;022;1;022;5;055;6;0018;1;04;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;1;007;;4;0;019;1;032;;;6;0041;10;;;8;;00;00;9;;00;;;;;;;;2;20;08;3;04;01;;;;;;;;;;;;;8;10;00;00;9;00;00;04;0;0;054;01;1;1;066;31;2;0;111;01;3;1;106;24;4;0085;16;5;1;181;14;;;;;;;
2017;10;02803;1;10022;2;10083;3;0;026;042;4;0;047;0;003;5;069;6;0050;3;11;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;0;032;;4;0;058;0;004;;;6;0052;10;;;8;;00;00;9;;00;;;;;;;;2;13;03;3;11;03;4;01;00;;;;;;;;;;8;01;00;00;;;;;0;0;085;04;1;1;094;31;2;0;101;04;3;1;125;31;4;0100;28;5;1;167;16;;;;;;;
2017;10;02805;1;09958;2;10091;3;0;007;043;4;0;029;1;015;5;061;6;0012;1;03;7;034;068;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10070;3;1;005;;4;0;023;1;034;;;6;0039;09;7;050;8;00;00;00;9;;00;00;;;;;;;2;18;05;3;03;00;;;;;;;;;;;;;;;;;9;00;00;06;0;0;053;53;1;1;101;31;2;0;099;01;3;1;123;31;4;0046;16;5;1;164;24;;;;;;;
2017;10;02812;;;;;3;0;016;043;4;0;036;1;003;5;068;6;0045;;11;;;;8;31;00;0;0;9;00;00;31;0;81;10;;;;;3;0;010;;4;0;039;1;019;;;6;0052;10;;;8;;00;00;9;;00;;;;;;;;2;15;05;3;11;02;;;;;;;;;;;;;;;;;;;;;0;0;073;05;1;1;121;31;2;0;092;05;3;1;146;31;4;0085;28;;;;;;;;;;;
2017;10;02828;1;10063;2;10071;3;0;053;039;4;0;085;0;024;5;082;6;0109;5;15;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;0;060;;4;0;092;0;030;;;6;0077;11;;;8;;00;00;9;;00;;;;;;;;2;09;00;3;15;09;4;05;00;;;;;;;;;;;;;;;;;;0;0;108;16;1;1;009;21;2;0;159;16;3;1;053;21;4;0148;02;;;;;;;;;;;
2017;10;02829;1;09967;2;10075;3;0;043;038;4;0;067;0;020;5;079;6;0168;6;16;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;0;048;;4;0;080;0;019;;;6;0068;11;;;8;;00;00;9;;00;;;;;;;;2;11;00;3;16;14;4;07;00;;;;;;;;;;;;;;9;00;00;07;0;0;094;16;1;1;016;24;2;0;140;16;3;1;055;24;4;0231;03;;;;;;;;;;;
2017;10;02833;1;10038;2;10077;3;0;041;035;4;0;065;0;022;5;078;6;0081;4;16;7;042;054;8;00;00;0;0;9;00;00;00;0;81;10;;;;;3;0;043;;4;0;074;0;014;;;6;0057;11;7;078;8;;00;00;9;;00;00;;;;;;;2;09;00;3;16;07;4;01;00;;;;;;;;;;;;;;;;;;0;0;095;04;1;1;016;31;2;0;124;04;3;1;046;31;4;0130;25;5;1;149;02;;;;;;;
2017;10;02835;1;09942;2;10097;3;0;012;037;4;0;031;1;010;5;064;6;0025;;08;;;;8;00;00;0;0;9;00;00;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;16;06;3;08;01;;;;;;;;;;;;;;;;;9;00;00;04;0;0;055;03;1;1;102;31;2;0;099;01;3;1;128;31;4;0059;16;5;1;149;25;;;;;;;
2017;10;02836;1;09876;2;10099;3;0;004;047;4;0;024;1;013;5;062;6;0042;3;09;7;024;043;8;01;00;0;0;9;00;00;00;0;81;10;;;2;10090;3;0;001;;4;0;029;1;027;;;6;0046;09;7;057;8;00;00;00;9;;00;00;;;;;;;2;14;08;3;09;02;4;01;00;;;;;;;;;;;;;;9;00;00;04;0;0;057;05;1;1;159;31;2;0;075;05;3;1;181;31;4;0147;16;5;1;134;27;;;;;;;
2017;10;02849;1;09822;2;10098;3;0;007;045;4;0;025;1;010;5;063;6;0031;;06;;;;8;00;00;0;0;9;00;03;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;16;08;3;06;02;;;;;;;6;04;04;7;02;00;;;;;9;00;00;05;0;0;063;05;1;1;150;31;2;0;078;05;3;1;191;31;4;0090;28;5;1;128;16;;;;;;;
2017;10;02935;1;09904;2;10077;3;0;036;036;4;0;055;0;014;5;076;6;0083;4;15;7;014;024;8;02;00;0;0;9;00;00;00;0;81;10;;;2;10110;3;0;036;;4;0;064;0;008;;;6;0066;11;7;059;8;00;00;00;9;;00;00;;;;;;;2;12;03;3;15;06;4;02;00;;;;;;;;;;;;;;9;00;00;06;0;0;089;04;1;1;031;31;2;0;119;16;3;1;053;75;4;0193;09;5;1;147;09;;;;;;;
2017;10;02937;1;10026;2;10074;3;0;044;039;4;0;070;0;019;5;078;6;0100;;14;;;;8;00;00;0;0;9;00;00;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;13;01;3;14;11;4;02;00;;;;;;;;;;;;;;9;00;01;10;0;0;104;16;1;1;019;27;2;0;147;16;3;1;044;31;4;0112;07;5;1;163;25;;;;;;;
2017;10;02942;1;09927;2;10076;3;0;036;037;4;0;061;0;015;5;076;6;0094;4;16;;;;8;01;00;0;0;9;00;00;31;0;81;10;;;2;10110;3;0;043;;4;0;071;0;015;;;6;0071;11;;;8;00;00;00;9;;00;;;;;;;;2;12;01;3;16;09;4;02;00;;;;;;;;;;;;;;9;00;00;10;0;0;094;04;1;1;025;27;2;0;132;16;3;1;055;31;4;0148;25;;;;;;;;;;;
2017;10;02963;1;09942;2;10070;3;0;042;038;4;0;069;0;019;5;080;6;0111;5;15;7;043;055;8;02;00;0;0;9;00;01;00;0;81;10;;;2;10120;3;0;049;;4;0;080;0;022;;;6;0066;11;7;078;8;00;00;00;9;;00;00;;;;;;;2;12;00;3;15;12;4;03;00;;;;;;;;;;8;01;00;00;9;00;01;11;0;0;099;16;1;1;022;31;2;0;143;16;3;1;057;24;4;0130;57;5;1;165;25;;;;;;;
2017;10;02978;1;10067;2;10072;3;0;058;038;4;0;082;0;038;5;083;6;0179;5;16;;;;8;00;00;0;0;9;00;00;31;0;81;10;;;;;3;0;066;;4;0;090;0;043;;;6;0076;10;;;8;;00;00;9;;00;;;;;;;;2;08;00;3;16;11;4;09;00;;;;;;;;;;;;;;9;00;00;02;0;0;118;04;1;1;001;27;2;0;146;16;3;1;022;21;4;0229;10;5;1;163;30;;;;;;;
2017;10;02981;1;10059;2;10069;3;0;084;030;4;0;100;0;069;5;092;6;0150;6;19;7;075;079;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;0;082;;4;0;096;0;068;;;6;0065;11;7;095;8;00;00;00;9;;00;00;;;;;;;;;;3;19;11;4;04;00;;;;;;;;;;8;27;01;00;;;;;0;0;129;03;1;0;030;27;2;0;147;53;3;0;014;27;4;0265;25;5;1;269;25;;;;;;;
2017;10;03005;1;09956;2;10055;3;0;096;016;4;0;110;0;082;5;105;6;0235;5;26;7;052;083;8;00;00;0;0;9;00;00;00;0;61;90;1;09979;2;10080;3;0;083;019;4;0;102;0;063;5;096;6;0134;19;7;055;8;00;00;00;9;00;00;00;;;;;;;;;;3;26;17;4;10;00;;;;;;;;;;8;23;02;00;9;00;02;04;0;0;121;13;1;0;055;29;2;0;145;15;3;0;035;30;4;0310;16;5;4;550;27;6;00;01;;;;
