year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2020;02;02812;;;;;3;1;076;066;4;1;032;1;132;5;037;6;0053;;09;;;;8;29;00;0;0;9;00;00;29;0;81;10;;;;;3;1;116;;4;1;073;1;167;;;6;0034;09;;;8;;00;00;9;;00;;;;;;;;2;29;20;3;09;03;4;02;00;;;;6;29;29;7;29;29;;;;;;;;;0;0;009;22;1;1;209;04;2;0;022;10;3;1;299;05;4;0140;10;;;;;;;;;;;
2020;02;02828;1;09954;2;09962;3;0;009;033;4;0;036;1;019;5;060;6;0104;6;11;;;;8;00;00;0;0;9;00;00;29;0;81;10;;;;;3;1;053;;4;1;018;1;091;;;6;0038;08;;;8;;00;00;9;;00;;;;;;;;2;15;01;3;11;05;4;04;00;;;;6;02;02;;;;;;;;;;;;0;0;059;18;1;1;053;04;2;0;077;18;3;1;109;29;4;0233;16;;;;;;;;;;;
2020;02;02829;1;09856;2;09965;3;1;002;034;4;0;023;1;028;5;054;6;0093;5;13;;;;8;00;00;0;0;9;00;00;29;0;81;10;;;;;3;1;066;;4;1;031;1;103;;;6;0038;08;;;8;;00;00;9;;00;;;;;;;;2;18;04;3;13;05;4;03;00;;;;6;06;06;;;;;;;;9;00;00;05;0;0;051;18;1;1;063;28;2;0;065;67;3;1;140;29;4;0269;16;;;;;;;;;;;
2020;02;02833;1;09886;2;09926;3;1;015;041;4;0;018;1;051;5;050;6;0046;5;09;7;090;114;8;00;00;0;0;9;00;00;00;0;81;10;;;;;3;1;072;;4;1;034;1;114;;;6;0023;07;7;079;8;;00;00;9;;00;00;;;;;;;2;22;07;3;09;03;4;01;00;;;;6;16;16;7;09;00;8;04;00;00;;;;;0;0;039;17;1;1;111;04;2;0;078;17;3;1;157;04;4;0125;22;5;1;207;16;;;;;;;
2020;02;02835;1;09717;2;09872;3;1;087;065;4;1;039;1;142;5;032;6;0025;;07;;;;8;00;00;0;0;9;00;00;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;29;23;3;07;01;;;;;;;6;29;29;7;29;29;8;01;00;00;9;00;00;07;0;0;011;22;1;1;223;04;2;0;030;22;3;1;306;26;4;0094;24;5;1;188;20;;;;;;;
2020;02;02836;1;09663;2;09890;3;1;089;069;4;1;042;1;142;5;034;6;0047;5;09;7;069;113;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10100;3;1;127;;4;1;081;1;181;;;6;0029;08;7;061;8;00;00;00;9;;00;00;;;;;;;2;29;23;3;09;05;4;01;00;;;;6;29;29;7;29;29;;;;;9;00;00;09;0;0;005;60;1;1;227;04;2;0;019;10;3;1;295;26;4;0127;16;5;1;185;20;;;;;;;
2020;02;02849;1;09623;2;09900;3;1;083;076;4;1;036;1;139;5;037;6;0055;;16;;;;8;00;00;0;0;9;00;00;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28;19;3;16;03;4;01;00;;;;6;29;29;7;29;29;;;;;9;00;00;08;0;0;009;22;1;1;234;04;2;0;022;22;3;1;297;26;4;0149;16;5;1;180;21;;;;;;;
2020;02;02935;1;09766;2;09940;3;1;022;042;4;0;008;1;052;5;048;6;0041;4;10;7;075;103;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;085;;4;1;047;1;127;;;6;0032;08;7;073;8;00;00;00;9;;00;00;;;;;;;2;22;12;3;10;03;;;;;;;6;22;22;7;17;00;8;03;00;00;9;00;00;05;0;0;039;17;1;1;100;28;2;0;056;67;3;1;175;29;4;0078;15;5;1;168;05;;;;;;;
2020;02;02937;1;09902;2;09951;3;0;000;038;4;0;031;1;030;5;054;6;0094;;09;;;;8;00;00;0;0;9;00;00;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;16;02;3;09;06;4;04;00;;;;6;04;04;;;;8;05;00;00;9;00;00;03;0;0;057;17;1;1;071;28;2;0;083;17;3;1;124;78;4;0218;22;5;1;203;22;;;;;;;
2020;02;02942;1;09790;2;09940;3;1;012;038;4;0;019;1;042;5;051;6;0084;5;12;;;;8;00;00;0;0;9;00;00;29;0;81;10;;;2;10120;3;1;068;;4;1;034;1;102;;;6;0037;08;;;8;00;00;00;9;;00;;;;;;;;2;20;06;3;12;07;4;03;00;;;;6;17;14;7;04;00;;;;;9;00;00;07;0;0;047;17;1;1;086;04;2;0;077;17;3;1;135;29;4;0211;22;;;;;;;;;;;
