year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2005;05;01271;1;10087;2;10107;3;0;078;028;4;0;121;0;036;5;077;6;0061;4;13;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01317;1;10068;2;10111;3;0;090;020;4;0;126;0;064;5;088;6;0163;5;22;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01384;1;09862;2;10107;3;0;085;026;4;0;140;0;038;5;077;6;0072;4;11;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01389;1;09822;2;10108;3;0;072;030;4;0;139;0;013;5;082;6;0076;4;12;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01403;1;10049;2;10116;3;0;081;012;4;0;102;0;066;5;096;6;0089;5;17;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01415;1;10108;2;10119;3;0;092;020;4;0;122;0;066;5;093;6;0059;3;18;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01465;1;10103;2;10117;3;0;092;015;4;0;118;0;070;5;098;6;0069;4;08;7;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;01492;1;09990;2;10106;3;0;097;023;4;0;146;0;057;5;080;6;0099;5;12;7;206;094;8;00;00;0;0;9;00;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;05;02080;1;09688;2;10091;3;0;025;029;4;0;062;1;013;5;054;6;0070;5;13;7;231;100;8;00;00;0;0;9;00;00;00;0;61;90;1;09759;2;10154;3;0;034;020;4;0;074;1;007;5;059;6;0028;06;7;232;8;00;00;00;9;00;00;00;;;;;;;2;22;00;3;13;06;4;01;00;;;;6;16;16;7;11;00;;;;;;;;;0;0;085;23;1;1;023;02;2;0;138;23;3;1;071;02;4;0110;17;;;;;6;00;00;;;;
2005;05;02120;1;09716;2;10098;3;0;037;022;4;0;078;1;011;5;056;6;0068;5;09;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09748;2;10152;3;0;047;016;4;0;089;0;020;5;060;6;0039;12;;;8;00;00;00;9;00;00;;;;;;;;2;20;00;3;09;07;4;04;00;;;;6;18;18;7;18;00;;;;;;;;;0;0;084;22;1;0;000;02;2;0;149;23;3;1;050;19;4;0123;04;;;;;6;00;00;;;;
2005;05;02128;1;09765;2;10107;3;0;055;028;4;0;107;1;002;5;064;6;0066;5;10;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09811;2;10147;3;0;070;016;4;0;121;0;007;5;064;6;0039;08;;;8;00;00;00;9;00;00;;;;;;;;2;16;00;3;10;05;4;03;00;;;;6;14;12;;;;;;;;;;;;0;0;120;23;1;0;012;08;2;0;188;23;3;1;049;16;4;0136;04;;;;;6;00;00;;;;
2005;05;02196;1;10095;2;10102;3;0;055;026;4;0;094;0;015;5;067;6;0059;5;12;7;280;104;8;00;00;0;0;9;00;00;00;0;61;90;1;10150;2;10158;3;0;061;014;4;0;104;0;017;5;067;6;0032;06;7;269;8;00;00;00;9;00;00;00;;;;;;;2;09;00;3;12;03;4;03;00;;;;6;02;02;;;;;;;;;;;;0;0;098;27;1;0;003;02;2;0;182;24;3;1;043;02;4;0149;03;;;;;6;01;00;;;;
2005;05;02226;1;09654;2;10108;3;0;059;029;4;0;101;0;024;5;072;6;0045;4;09;7;213;091;8;00;00;0;0;9;00;00;00;0;61;90;1;09711;2;10146;3;0;072;015;4;0;121;0;028;5;067;6;0035;07;7;233;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;09;02;4;01;00;;;;6;01;01;;;;;;;;;;;;0;0;136;23;1;0;018;07;2;0;181;23;3;1;014;18;4;0211;06;;;;;;;;;;;
2005;05;02288;;;;;3;0;058;018;4;0;085;0;037;5;077;6;0044;4;10;7;245;090;8;;00;0;0;9;00;00;00;0;61;90;1;10155;2;10161;3;0;050;013;4;0;081;0;027;5;070;6;0036;09;7;272;8;00;00;00;9;00;00;00;;;;;;;;;;3;10;03;4;01;00;;;;;;;;;;;;;;;;;;0;0;088;27;1;0;023;16;2;0;132;11;3;0;001;02;4;0132;07;;;;;;;;;;;
2005;05;02366;1;10103;2;10108;3;0;077;032;4;0;124;0;029;5;078;6;0093;5;14;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10146;2;10157;3;0;078;012;4;0;135;0;021;5;072;6;0038;07;;;8;00;00;00;9;00;00;;;;;;;;2;06;00;3;14;07;4;04;00;;;;;;;;;;;;;;;;;;0;0;140;27;1;0;023;02;2;0;204;23;3;1;031;02;4;0193;16;;;;;6;01;00;;;;
2005;05;02410;1;09745;2;10116;3;0;073;030;4;0;129;0;020;5;079;6;0081;5;16;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09784;2;10149;3;0;082;011;4;0;098;0;058;5;077;6;0053;14;;;8;00;00;00;9;00;00;;;;;;;;2;12;00;3;16;05;4;02;00;;;;;;;;;;;;;;;;;;0;0;130;27;1;0;019;16;2;0;184;23;3;1;043;05;4;0147;16;;;;;6;03;00;;;;
2005;05;02418;1;09985;2;10114;3;0;096;023;4;0;150;0;052;5;087;6;0083;5;14;7;206;084;8;00;00;0;0;9;01;00;00;0;61;90;1;10091;2;10151;3;0;105;010;4;0;154;0;054;5;085;6;0042;08;7;246;8;00;00;00;9;00;00;00;;;;;;;2;01;00;3;14;05;4;03;00;;;;;;;;;;;;;;;;;;0;0;146;27;1;0;066;08;2;0;195;27;3;1;007;05;4;0189;02;;;;;;;;;;;
2005;05;02485;1;10058;2;10121;3;0;110;025;4;0;153;0;072;5;087;6;0055;5;08;7;204;074;8;00;00;0;0;9;00;00;00;0;61;90;1;10092;2;10154;3;0;107;013;4;0;157;0;063;5;085;6;0030;07;7;276;8;00;00;00;9;00;00;00;;;;;;;;;;3;08;02;4;02;00;;;;;;;;;;;;;;;;;;0;0;172;27;1;0;077;03;2;0;202;22;3;0;030;10;4;0210;02;;;;;;;;;;;
2005;05;02512;1;10105;2;10127;3;0;103;026;4;0;146;0;059;5;109;6;0039;3;10;7;188;078;8;00;00;0;0;9;00;00;00;0;61;90;1;10087;2;10150;3;0;109;010;4;0;156;0;057;5;093;6;0051;09;7;241;8;00;00;00;9;00;00;00;0;01;00;;;;2;03;00;3;10;01;4;01;00;;;;;;;;;;;;;;;;;;0;0;160;28;1;0;066;18;2;0;250;28;3;1;014;11;4;0123;21;;;;;;;;;;;
2005;05;02550;1;09853;2;10124;3;0;098;032;4;0;155;0;040;5;091;6;0062;4;08;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09879;2;10149;3;0;096;012;4;0;152;0;036;5;081;6;0050;00;;;8;00;00;00;9;00;00;;;;;;;;2;07;00;3;08;04;4;03;00;;;;;;;;;;;;;;;;;;0;0;169;26;1;0;044;18;2;0;241;26;3;1;037;09;4;0162;23;;;;;;;;;;;
2005;05;02584;1;10117;2;10132;3;0;088;022;4;0;123;0;058;5;092;6;0039;4;04;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10145;2;10160;3;0;079;012;4;0;098;0;057;5;084;6;0027;09;;;8;00;00;00;9;00;00;;;;;;;;2;03;00;3;04;03;4;03;00;;;;;;;;;;;;;;;;;;0;0;129;27;1;0;055;10;2;0;168;26;3;1;014;18;4;0126;31;;;;;6;00;00;;;;
2005;05;02590;1;10071;2;10132;3;0;098;032;4;0;146;0;050;5;096;6;0035;4;04;7;271;094;8;00;00;0;0;9;01;00;00;0;61;90;1;10100;2;10159;3;0;096;014;4;0;143;0;051;5;089;6;0029;06;7;287;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;04;03;4;02;00;;;;;;;;;;;;;;;;;;0;0;173;27;1;0;041;10;2;0;215;29;3;1;025;18;4;0134;02;;;;;;;;;;;
2005;05;02801;1;09507;2;10098;3;0;015;022;4;0;047;1;014;5;051;6;0042;5;08;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09548;2;10141;3;0;015;037;4;0;052;1;022;5;053;6;0021;05;;;8;18;00;00;9;07;00;00;;;;;;;2;24;02;3;08;04;;;;;;;6;30;30;7;28;13;8;09;00;00;;;;;0;0;066;24;1;1;028;02;2;0;109;24;3;1;060;02;4;0084;24;5;1;150;78;;;;;;;
2005;05;02805;1;09976;2;10101;3;0;031;030;4;0;071;1;008;5;056;6;0063;5;12;7;231;114;8;00;00;0;0;9;00;00;00;0;61;90;1;10033;2;10159;3;0;032;043;4;0;073;1;011;5;056;6;0023;05;7;203;8;02;02;01;9;02;01;10;;;;;;;2;18;00;3;12;04;4;02;00;;;;6;21;21;7;21;01;8;04;00;00;;;;;0;0;094;24;1;1;025;02;2;0;164;23;3;1;074;02;4;0138;09;5;1;150;27;;;;;;;
2005;05;02836;1;09877;2;10101;3;0;044;041;4;0;088;0;006;5;058;6;0075;5;14;7;211;086;8;00;00;0;0;9;00;00;00;0;61;90;1;09933;2;10158;3;0;050;049;4;0;095;1;001;5;058;6;0035;07;7;246;8;00;00;00;9;00;00;00;;;;;;;2;14;00;3;14;06;4;01;00;;;;6;24;24;7;24;15;;;;;;;;;0;0;130;24;1;1;025;02;2;0;194;24;3;1;104;02;4;0173;09;5;1;060;79;6;01;;;;;
2005;05;02869;1;09775;2;10105;3;0;045;047;4;0;086;0;005;5;063;6;0089;5;15;;;;8;02;00;0;0;9;02;00;;0;61;90;1;09828;2;10157;3;0;050;051;4;0;097;1;001;5;060;6;0044;09;;;8;00;00;00;9;00;00;00;;;;;;;2;13;01;3;15;06;4;02;00;;;;6;13;13;7;12;00;8;17;00;00;;;;;0;0;143;24;1;1;038;01;2;0;209;24;3;1;082;02;4;0203;09;5;1;190;28;;;;;;;
2005;05;02875;1;10089;2;10107;3;0;073;033;4;0;116;0;035;5;070;6;0047;5;07;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10137;2;10155;3;0;075;047;4;0;122;0;028;5;069;6;0030;07;7;267;8;00;00;00;9;00;00;01;0;01;00;;;;2;03;00;3;07;02;4;02;00;;;;;;;;;;8;16;00;00;;;;;0;0;145;24;1;0;016;01;2;0;255;24;3;1;033;01;4;0209;09;5;1;170;78;;;;;;;
2005;05;02897;1;09945;2;10113;3;0;073;041;4;0;123;0;026;5;068;6;0095;5;10;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09991;2;10156;3;0;075;055;4;0;126;0;018;5;069;6;0038;08;;;8;00;00;00;9;00;00;00;;;;;;;2;07;00;3;10;08;4;05;00;;;;6;01;00;7;00;00;8;16;00;00;;;;;0;0;171;24;1;1;007;01;2;0;249;24;3;1;076;02;4;0178;24;5;1;180;28;;;;;;;
2005;05;02911;1;10102;2;10113;3;0;081;032;4;0;128;0;033;5;074;6;0029;;09;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;07;00;3;09;02;;;;;;;;;;;;;8;15;00;00;;;;;0;0;146;24;1;0;028;09;2;0;240;24;3;1;035;02;4;0063;26;5;1;190;17;;;;;;;
2005;05;02929;1;09970;2;10120;3;0;083;045;4;0;131;0;037;5;073;6;0077;6;13;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10010;2;10158;3;0;083;055;4;0;135;0;026;5;070;6;0036;07;;;8;00;00;00;9;00;00;01;;;;;;;2;06;00;3;13;06;4;02;00;;;;6;01;01;7;00;00;8;15;00;00;;;;;0;0;184;24;1;0;001;01;2;0;247;24;3;1;042;03;4;0150;18;5;1;160;27;;;;;;;
2005;05;02935;1;09941;2;10115;3;0;087;038;4;0;140;0;033;5;073;6;0060;5;09;7;204;082;8;00;00;0;0;9;00;00;00;0;61;90;1;09970;2;10151;3;0;087;057;4;0;143;0;026;5;073;6;0040;08;7;250;8;00;00;00;9;00;00;00;0;01;00;;;;2;09;00;3;09;05;4;01;00;;;;;;;;;;8;15;00;00;;;;;0;0;182;24;1;0;006;01;2;0;258;24;3;1;033;02;4;0202;16;5;1;170;27;;;;;;;
2005;05;02942;1;09963;2;10120;3;0;088;032;4;0;137;0;040;5;072;6;0027;2;09;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10001;2;10153;3;0;090;054;4;0;147;0;034;5;076;6;0037;07;;;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;09;01;;;;;;;;;;;;;;;;;;;;;0;0;156;22;1;0;046;01;2;0;246;24;3;1;036;02;4;0083;26;;;;;;;;;;;
2005;05;02958;1;09988;2;10120;3;0;095;042;4;0;142;0;050;5;079;6;0113;6;12;;;;8;01;00;0;0;9;01;00;;0;61;90;1;10022;2;10156;3;0;098;053;4;0;148;0;046;5;077;6;0031;07;7;262;8;00;00;00;9;00;00;01;;;;;;;2;03;00;3;12;07;4;04;00;;;;;;;;;;8;13;00;00;;;;;0;0;197;24;1;0;003;01;2;0;247;24;3;1;011;03;4;0251;17;5;1;160;28;;;;;;;
2005;05;02963;1;09992;2;10121;3;0;096;032;4;0;144;0;045;5;077;6;0027;2;07;7;207;082;8;00;00;0;0;9;00;00;00;0;61;90;1;10025;2;10155;3;0;094;055;4;0;150;0;032;5;078;6;0035;07;7;252;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;07;02;;;;;;;;;;;;;8;01;00;00;;;;;0;0;174;24;1;0;039;01;2;0;242;24;3;1;027;02;4;0055;31;5;1;090;27;;;;;;;
2005;05;02972;1;10049;2;10123;3;0;093;030;4;0;141;0;049;5;079;6;0035;3;06;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10082;2;10156;3;0;098;052;4;0;152;0;042;5;078;6;0035;07;7;268;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;06;03;4;02;00;;;;;;;;;;8;09;00;00;;;;;0;0;159;23;1;0;049;03;2;0;216;24;3;1;027;02;4;0108;26;5;1;130;77;;;;;;;
2005;05;02974;1;10053;2;10124;3;0;103;036;4;0;152;0;055;5;082;6;0061;5;05;7;217;079;8;00;00;0;0;9;00;00;02;0;61;90;1;10085;2;10156;3;0;099;051;4;0;152;0;044;5;079;6;0035;06;7;275;8;00;00;00;9;00;00;00;;;;;;;;;;3;05;04;4;02;00;;;;;;;;;;8;09;00;00;;;;;0;0;183;24;1;0;029;01;2;0;246;24;3;0;001;08;4;0281;31;5;1;130;78;;;;;;;
2005;05;03005;1;10019;2;10119;3;0;073;017;4;0;095;0;050;5;084;6;0081;4;19;7;170;115;8;00;00;0;0;9;00;00;00;0;61;90;1;10038;2;10138;3;0;076;006;4;0;100;0;052;5;090;6;0062;11;7;147;8;00;00;00;9;00;02;00;;;;;;;;;;3;19;04;4;01;00;;;;;;;;;;8;16;00;00;9;01;07;08;0;0;100;02;1;0;035;16;2;0;135;03;3;0;006;17;4;0154;25;5;4;490;26;6;00;00;;;;
2005;05;03017;1;10101;2;10133;3;0;083;019;4;0;111;0;054;5;089;6;0059;4;13;7;137;085;8;00;00;0;0;9;00;00;00;0;61;90;1;10105;2;10137;3;0;084;008;4;0;114;0;054;5;094;6;0050;10;7;161;8;00;00;00;9;00;00;00;;;;;;;;;;3;13;04;4;01;00;;;;;;;;;;8;14;00;00;9;00;02;05;0;0;118;26;1;0;041;16;2;0;153;02;3;0;018;17;4;0116;25;5;4;430;08;6;00;00;;;;
2005;05;03026;1;10115;2;10134;3;0;087;022;4;0;121;0;053;5;089;6;0051;2;12;7;169;092;8;04;04;0;5;9;04;05;03;0;61;90;1;10114;2;10132;3;0;090;008;4;0;121;0;059;5;098;6;0061;13;7;184;8;00;00;00;9;00;00;00;;;;;;;2;01;00;3;12;03;;;;;;;;;;;;;8;08;00;00;;;;;0;0;123;20;1;0;047;18;2;0;157;20;3;1;016;18;4;0080;01;5;4;400;28;6;00;00;;;;
2005;05;03066;1;10131;2;10137;3;0;094;023;4;0;132;0;055;5;091;6;0071;5;14;7;180;108;8;00;00;0;0;9;00;00;00;0;61;90;1;10132;2;10138;3;0;097;009;4;0;138;0;057;5;092;6;0046;09;7;167;8;00;00;00;9;00;00;00;;;;;;;2;01;00;3;14;06;4;02;00;;;;;;;;;;8;03;00;00;9;00;00;01;0;0;145;26;1;0;048;18;2;0;191;20;3;1;019;18;4;0114;20;5;4;390;26;6;00;00;;;;
2005;05;03091;1;10057;2;10136;3;0;093;023;4;0;128;0;057;5;087;6;0064;4;17;7;214;121;8;00;00;0;0;9;00;00;00;0;61;90;1;10060;2;10139;3;0;090;008;4;0;130;0;051;5;093;6;0059;10;7;176;8;00;00;00;9;00;00;00;;;;;;;;;;3;17;05;4;01;00;;;;;;;;;;8;07;00;00;9;00;01;06;0;0;155;26;1;0;053;16;2;0;193;26;3;0;011;61;4;0120;03;5;4;390;08;6;00;02;;;;
2005;05;03100;1;10128;2;10139;3;0;096;016;4;0;122;0;069;5;093;6;0074;4;14;7;210;098;8;02;02;0;3;9;02;03;02;0;61;90;1;10120;2;10131;3;0;096;007;4;0;126;0;067;5;102;6;0059;11;7;214;8;00;00;00;9;00;00;00;;;;;;;;;;3;14;05;4;03;00;;;;;;;;;;8;10;00;00;;;;;0;0;123;26;1;0;056;18;2;0;147;62;3;0;020;18;4;0158;25;5;4;410;28;6;00;00;;;;
2005;05;03162;1;09856;2;10149;3;0;086;022;4;0;127;0;044;5;086;6;0170;5;17;7;185;115;8;00;00;0;0;9;00;00;00;0;61;90;1;09850;2;10142;3;0;087;010;4;0;134;0;040;5;091;6;0095;13;7;161;8;10;00;00;9;00;00;00;;;;;;;2;06;00;3;17;10;4;09;00;;;;;;;;;;8;02;00;00;9;00;00;04;0;0;130;26;1;0;042;17;2;0;169;15;3;1;023;61;4;0260;25;5;4;160;31;6;00;00;;;;
2005;05;03171;1;10129;2;10141;3;0;096;023;4;0;138;0;053;5;090;6;0072;5;14;7;221;119;8;00;00;0;0;9;00;00;00;0;61;90;1;10128;2;10140;3;0;094;009;4;0;134;0;054;5;094;6;0054;10;7;185;8;00;00;00;9;00;00;00;;;;;;;2;02;00;3;14;08;;;;;;;;;;;;;8;06;00;00;9;00;00;03;0;0;149;26;1;0;053;18;2;0;181;26;3;1;006;10;4;0098;01;5;4;400;28;6;00;00;;;;
2005;05;03257;1;10113;2;10151;3;0;109;029;4;0;155;0;062;5;092;6;0043;3;10;7;175;099;8;00;00;0;0;9;00;00;00;0;61;90;1;10109;2;10148;3;0;106;011;4;0;150;0;062;5;097;6;0049;;7;177;8;05;05;05;9;05;00;05;;;;;;;2;01;00;3;10;04;;;;;;;;;;;;;8;04;00;00;9;00;00;02;0;0;161;26;1;0;057;17;2;0;209;02;3;1;006;11;4;0084;03;5;4;380;28;6;00;00;;;;
2005;05;03302;1;10143;2;10155;3;0;111;017;4;0;138;0;082;5;106;6;0033;2;10;7;221;099;8;00;00;0;0;9;00;00;00;0;61;90;1;10133;2;10145;3;0;110;010;4;0;144;0;077;5;103;6;0049;10;7;223;8;00;00;00;9;00;00;00;;;;;;;;;;3;10;02;;;;;;;;;;;;;8;13;00;00;;;;;0;0;158;27;1;0;080;10;2;0;205;27;3;0;037;10;4;0062;22;5;4;440;23;6;00;00;;;;
2005;05;03377;1;10076;2;10159;3;0;114;030;4;0;156;0;072;5;097;6;0037;2;10;7;257;129;8;00;00;0;0;9;00;00;00;0;61;90;1;10067;2;10150;3;0;108;011;4;0;152;0;065;5;102;6;0050;10;7;199;8;00;00;00;9;00;00;00;;;;;;;;;;3;10;02;;;;;;;;;;;;;8;03;00;00;9;00;00;01;0;0;179;27;1;0;065;17;2;0;237;27;3;0;015;17;4;0098;06;5;4;370;28;6;00;00;;;;
2005;05;03414;1;10072;2;10159;3;0;111;030;4;0;157;0;065;5;094;6;0041;3;08;7;194;107;8;00;00;0;0;9;00;00;00;0;61;90;1;10062;2;10149;3;0;107;010;4;0;155;0;059;5;101;6;0057;11;7;182;8;00;00;00;9;00;00;00;0;01;00;;;;2;01;00;3;08;02;4;01;00;;;;;;;;;;8;04;00;00;;;;;0;0;171;27;1;0;063;10;2;0;255;27;3;1;008;11;4;0104;21;5;4;410;28;6;01;00;;;;
2005;05;03502;1;09998;2;10159;3;0;106;020;4;0;136;0;076;5;098;6;0030;2;07;7;230;113;8;00;00;0;0;9;00;00;00;0;61;90;1;09986;2;10147;3;0;104;009;4;0;134;0;074;5;102;6;0050;11;7;204;8;00;00;00;9;00;00;00;;;;;;;;;;3;07;03;;;;;;;;;;;;;8;17;00;00;9;00;00;01;0;0;163;27;1;0;076;17;2;0;217;27;3;0;032;18;4;0060;22;5;4;410;28;6;00;00;;;;
2005;05;03590;1;10057;2;10165;3;0;115;038;4;0;160;0;069;5;103;6;0057;4;10;7;224;107;8;00;00;0;0;9;00;00;00;0;61;90;1;10043;2;10151;3;0;110;010;4;0;155;0;065;5;105;6;0044;10;7;210;8;01;00;00;9;01;00;07;0;01;00;;;;;;;3;10;03;4;02;00;;;;;;;;;;8;03;00;00;;;;;0;0;210;27;1;0;063;17;2;0;276;27;3;0;003;05;4;0166;29;5;4;340;21;6;00;00;;;;
2005;05;03740;1;09991;2;10167;3;0;115;029;4;0;158;0;071;5;100;6;0046;3;07;7;230;120;8;00;00;0;0;9;00;00;00;0;61;90;1;09978;2;10153;3;0;109;010;4;0;153;0;066;5;103;6;0056;10;7;192;8;00;00;00;9;00;08;00;0;01;00;;;;;;;3;07;04;4;02;00;;;;;;;;;;8;03;00;00;9;00;00;02;0;0;199;27;1;0;068;11;2;0;265;27;3;0;011;11;4;0114;22;5;4;330;13;6;02;01;;;;
