year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2013;12;01212;1;09940;2;09958;3;0;062;027;4;0;082;0;037;5;066;6;0159;3;22;;;;8;00;00;0;0;9;00;00;31;0;61;90;;;;;3;0;036;;;;;;;;;6;0155;18;;;8;17;17;17;9;18;17;;;;;;;;2;04;00;3;22;10;4;06;00;;;;;;;;;;8;31;11;01;;;;;0;0;109;11;1;1;001;05;2;0;122;11;3;1;023;05;4;0216;26;5;1;425;12;;;;7;1;18;18
2013;12;01233;;;;;3;1;021;039;4;0;014;1;053;5;044;6;0039;4;12;;;;8;31;00;0;0;9;00;00;31;0;61;90;;;;;3;1;072;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;31;09;3;12;01;;;;;;;;;;;;;8;07;00;00;;;;;0;0;055;12;1;1;117;08;2;0;106;12;3;1;156;08;4;0064;05;5;1;313;12;;;;7;1;18;18
2013;12;01238;1;08848;2;09991;3;1;033;039;4;1;007;1;066;5;040;6;0045;5;14;;;;8;00;00;0;0;9;00;00;31;0;61;90;;;2;08906;3;1;073;052;4;1;039;1;102;5;032;6;0029;09;;;8;15;07;07;9;07;07;;;;;;;;2;30;15;3;14;02;;;;;;;6;25;25;7;25;00;8;22;01;00;9;00;00;06;0;0;044;11;1;1;128;08;2;0;067;12;3;1;158;08;4;0065;24;5;1;310;24;;;;7;2;18;18
2013;12;01241;1;09953;2;09964;3;0;038;030;4;0;063;0;012;5;062;6;0121;4;16;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10044;2;10035;3;0;005;041;4;0;027;1;018;5;054;6;0114;17;;;8;00;00;00;9;00;00;;;;;;;;2;05;00;3;16;10;4;06;00;;;;6;03;03;;;;8;29;02;01;9;00;00;03;0;0;081;11;1;1;032;05;2;0;112;12;3;1;082;06;4;0155;17;5;1;393;12;6;03;08;7;2;18;18
2013;12;01271;1;09960;2;09981;3;0;029;035;4;0;058;0;000;5;054;6;0070;3;14;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10059;2;10037;3;1;017;055;4;0;015;1;048;5;048;6;0085;14;;;8;00;00;00;9;00;00;21;;;;;;;2;14;02;3;14;03;4;02;00;;;;6;08;08;7;06;00;8;16;01;00;;;;;0;0;083;28;1;1;046;06;2;0;103;16;3;1;077;06;4;0203;04;5;1;343;12;;;;7;1;18;18
2013;12;01317;1;09966;2;10009;3;0;057;026;4;0;077;0;034;5;068;6;0419;6;27;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10074;2;10030;3;0;024;036;4;0;047;0;006;5;061;6;0263;19;7;012;8;00;00;00;9;00;22;00;;;;;;;2;04;01;3;27;24;4;19;00;;;;6;05;04;7;03;00;8;12;00;00;;;;;0;0;093;11;1;1;029;07;2;0;103;74;3;1;045;07;4;0387;28;5;1;306;05;6;08;11;7;2;18;18
2013;12;01373;1;09829;2;10038;3;1;031;041;4;0;015;1;074;5;043;6;0062;5;16;;;;8;00;00;0;0;9;00;00;31;0;61;90;;;;;3;1;086;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;29;11;3;16;04;4;01;00;;;;6;27;27;7;23;00;;;;;9;00;00;07;0;0;048;01;1;1;118;07;2;0;098;01;3;1;163;08;4;0105;13;5;1;175;01;;;;7;2;18;18
2013;12;01384;;;;;3;0;007;032;4;0;043;1;020;;;6;0115;5;17;;;;8;31;00;0;0;9;31;00;31;0;61;90;1;10093;2;09837;3;1;057;059;4;1;024;1;092;5;039;6;0065;10;7;035;8;00;00;00;9;00;00;;;;;;;;2;20;00;3;17;11;4;02;00;;;;;;;;;;8;06;00;00;9;00;00;06;0;0;054;16;1;1;074;08;2;0;112;05;3;1;129;08;4;0177;24;;;;;;;;7;2;18;18
2013;12;01389;1;09726;2;10042;3;1;025;048;4;0;012;1;074;5;048;6;0096;;18;;;;8;00;00;0;0;9;00;00;31;0;61;90;;;;;3;1;101;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;29;10;3;18;08;4;01;00;;;;;;;;;;8;01;00;00;;;;;0;0;036;28;1;1;160;08;2;0;057;24;3;1;268;08;4;0113;24;5;1;205;01;;;;7;1;18;18
2013;12;01403;1;09949;2;10017;3;0;065;019;4;0;078;0;046;5;082;6;0113;3;09;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10079;2;10010;3;0;039;029;4;0;054;0;021;5;071;6;0119;18;;;8;00;00;00;9;00;00;24;;;;;;;2;03;00;3;09;07;4;05;00;;;;;;;;;;8;31;16;01;;;;;0;0;089;09;1;1;002;07;2;0;095;10;3;1;017;07;4;0235;20;5;1;436;05;6;03;00;7;2;18;18
2013;12;01415;1;10023;2;10034;3;0;062;023;4;0;082;0;033;5;081;6;0248;6;25;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10087;2;10077;3;0;022;041;4;0;044;1;005;5;061;6;0112;16;;;8;00;00;00;9;00;00;10;;;;;;;2;03;00;3;25;19;4;13;00;;;;;;;;;;8;19;01;00;;;;;0;0;085;66;1;1;028;07;2;0;100;09;3;1;059;07;4;0225;30;5;1;371;05;;;;7;1;18;18
2013;12;01465;1;10036;2;10054;3;0;056;025;4;0;075;0;035;5;077;6;0146;5;22;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10095;2;10077;3;0;016;042;4;0;039;1;007;5;059;6;0075;10;;;8;00;00;00;9;00;00;;;;;;;;2;03;00;3;22;12;4;05;00;;;;;;;;;;8;26;06;00;9;00;00;02;0;0;090;03;1;1;016;07;2;0;099;03;3;1;032;08;4;0158;73;5;1;321;05;;;;7;1;18;18
2013;12;01492;1;09922;2;10040;3;0;020;030;4;0;045;1;007;5;061;6;0108;5;18;;;;8;00;00;0;0;9;00;00;31;0;61;90;1;10092;2;09971;3;1;031;049;4;1;005;1;056;5;043;6;0055;09;7;035;8;00;00;00;9;00;00;00;;;;;;;2;17;02;3;18;09;4;03;00;;;;6;08;07;7;02;00;8;02;00;00;9;00;00;06;0;0;066;16;1;1;046;08;2;0;087;16;3;1;089;08;4;0133;24;5;1;231;55;6;01;00;7;2;18;18
2013;12;02197;1;09971;2;09990;3;1;032;057;4;0;000;1;072;5;050;6;0095;5;16;7;002;040;8;01;00;0;0;9;01;00;00;0;61;90;1;10058;2;10067;3;1;095;042;4;1;056;1;138;5;032;6;0042;11;7;005;8;00;00;00;9;00;00;00;;;;;;;2;26;08;3;16;08;4;02;00;;;;;;;;;;;;;;;;;;0;0;039;11;1;1;195;08;2;0;072;11;3;1;220;09;4;0181;19;;;;;6;00;00;;;;
2013;12;02226;1;09543;2;09997;3;1;003;039;4;0;024;1;034;5;048;;;;;7;023;135;8;00;00;0;0;9;00;;00;0;61;90;1;09618;2;10071;3;1;061;038;4;1;032;1;093;5;037;6;0031;09;7;017;8;00;00;00;9;00;00;00;;;;;;;2;26;05;;;;;;;;;;;;;;;;;;;;;;;;0;0;069;12;1;1;098;08;2;0;102;11;3;1;125;08;;;;;;;;;;;;;;
2013;12;02287;1;09991;2;10000;3;0;009;025;4;0;028;1;011;5;061;6;0089;5;19;7;024;114;8;00;00;0;0;9;00;00;00;0;61;90;1;10063;2;10072;3;1;031;028;4;0;022;1;089;5;045;6;0051;18;7;021;8;00;00;00;9;00;00;00;;;;;;;2;17;04;3;19;06;4;03;00;;;;6;09;05;;;;;;;;;;;;0;0;046;11;1;1;043;07;2;0;089;12;3;1;063;09;4;0113;19;;;;;;;;;;;
2013;12;02366;1;10011;2;10017;3;1;013;034;4;0;021;1;054;5;051;6;0062;5;16;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10065;2;10077;3;1;067;033;4;1;029;1;107;5;037;6;0052;09;;;8;00;00;00;9;00;00;;;;;;;;2;29;08;3;16;03;;;;;;;6;20;20;7;05;00;;;;;;;;;0;0;038;12;1;1;088;08;2;0;096;13;3;1;120;08;4;0089;05;;;;;6;00;00;;;;
2013;12;02418;1;09924;2;10055;3;0;023;031;4;0;051;1;007;5;068;;;;;7;039;091;8;00;00;0;0;9;00;;00;0;61;90;1;10034;2;10097;3;1;029;029;4;0;000;1;063;5;049;6;0048;09;7;043;8;00;00;00;9;00;00;00;;;;;;;2;14;03;;;;;;;;;;;;;;;;;;;;;;;;0;0;063;03;1;1;063;08;2;0;088;17;3;1;130;08;;;;;;;;;;;;;;
2013;12;02485;1;10001;2;10066;3;0;034;030;4;0;053;0;013;5;065;6;0051;4;13;7;033;100;8;00;00;0;0;9;00;00;00;0;61;90;1;10026;2;10091;3;1;010;021;4;0;011;1;032;5;051;6;0046;10;7;033;8;00;00;00;9;00;00;00;;;;;;;2;08;03;3;13;02;;;;;;;6;04;02;;;;;;;;;;;;0;0;077;12;1;1;056;08;2;0;086;13;3;1;080;08;4;0099;03;;;;;;;;;;;
2013;12;02550;1;09810;2;10087;3;0;025;030;4;0;048;0;001;5;071;6;0095;5;17;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09823;2;10105;3;1;020;023;4;0;006;1;051;5;052;6;0066;00;;;8;00;00;00;9;00;00;;;;;;;;2;09;02;3;17;06;4;05;00;;;;6;05;05;7;02;00;;;;;;;;;0;0;059;16;1;1;055;08;2;0;080;17;3;1;134;08;4;0131;27;;;;;;;;;;;
2013;12;02589;1;10060;2;10082;3;0;042;019;4;0;055;0;026;5;075;6;0030;1;10;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10079;2;10094;3;0;011;014;4;0;042;1;021;5;058;6;0055;19;;;8;00;00;00;9;00;00;;;;;;;;2;05;01;3;10;01;;;;;;;;;;;;;;;;;;;;;0;0;061;12;1;1;014;08;2;0;075;25;3;1;043;10;4;0075;06;;;;;6;00;00;;;;
2013;12;02590;1;10033;2;10095;3;0;039;024;4;0;058;0;014;5;073;;;;;7;038;131;8;01;00;0;0;9;01;;00;0;61;90;1;10040;2;10102;3;0;007;016;4;0;025;1;016;5;059;6;0051;11;7;029;8;00;00;00;9;00;00;00;;;;;;;2;06;01;;;;;;;;;;;;;;;;;;;;;;;;0;0;073;25;1;1;034;09;2;0;088;17;3;1;110;10;;;;;;;;;;;;;;
2013;12;02768;;;;;3;0;003;036;4;0;024;1;023;5;059;6;0049;;15;;;;8;31;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;17;06;3;15;02;;;;;;;6;17;16;7;05;00;;;;;;;;;0;0;048;28;1;1;083;09;2;0;071;17;3;1;125;10;4;0077;06;;;;;;;;;;;
2013;12;02778;1;09953;2;10052;3;1;008;043;4;0;016;1;036;5;056;6;0055;;18;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;20;08;3;18;03;;;;;;;6;23;22;7;15;00;;;;;;;;;0;0;044;28;1;1;114;10;2;0;062;17;3;1;205;10;4;0062;06;;;;;;;;;;;
2013;12;02788;1;09917;2;10031;3;1;012;047;4;0;012;1;045;5;054;6;0076;;15;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;20;09;3;15;08;4;01;00;;;;6;23;19;7;08;00;8;04;00;00;;;;;0;0;042;28;1;1;130;09;2;0;060;17;3;1;247;10;4;0112;24;5;1;115;01;;;;;;;
2013;12;02791;;;;;3;1;025;062;4;0;005;1;060;5;051;6;0088;;17;;;;8;31;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;21;11;3;17;07;;;;;;;6;31;31;7;28;00;;;;;;;;;0;0;036;28;1;1;198;09;2;0;048;12;3;1;309;10;4;0096;31;5;1;089;13;;;;;;;
2013;12;02801;1;09394;2;09980;3;1;098;092;4;1;058;1;155;5;031;6;0099;6;17;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09449;2;10040;3;1;125;080;4;1;079;1;177;5;024;6;0033;09;;;8;18;00;00;9;09;00;00;;;;;;;2;31;26;3;17;04;4;02;00;;;;6;31;31;7;31;31;8;14;01;00;9;01;02;20;0;0;016;11;1;1;354;09;2;0;050;11;3;1;377;09;4;0368;03;5;1;204;04;;;;;;;
2013;12;02803;1;09944;2;10005;3;1;016;051;4;0;009;1;046;5;054;6;0085;;14;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;23;10;3;14;08;4;01;00;;;;6;28;28;7;21;00;;;;;;;;;0;0;046;11;1;1;148;08;2;0;076;11;3;1;186;09;4;0160;12;5;1;058;03;;;;;;;
2013;12;02805;1;09839;2;09971;3;1;087;075;4;1;043;1;136;5;034;6;0043;5;13;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09916;2;10042;3;1;134;090;4;1;084;1;187;5;024;6;0025;08;7;000;8;02;02;01;9;02;01;09;;;;;;;2;30;20;3;13;01;;;;;;;6;31;31;7;31;00;8;05;00;00;;;;;0;0;015;26;1;1;227;07;2;0;042;11;3;1;274;08;4;0065;10;5;1;174;11;;;;;;;
2013;12;02812;;;;;3;1;060;082;4;1;022;1;108;5;043;6;0052;;14;;;;8;31;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;27;17;3;14;04;;;;;;;6;31;31;7;31;00;;;;;;;;;0;0;022;26;1;1;289;08;2;0;047;11;3;1;304;09;4;0069;25;;;;;;;;;;;
2013;12;02823;1;09677;2;09989;3;1;096;101;4;1;051;1;151;5;034;6;0044;;15;;;;8;01;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;29;22;3;15;03;;;;;;;6;30;30;7;30;00;8;01;00;00;;;;;0;0;011;26;1;1;348;09;2;0;057;11;3;1;384;09;4;0066;30;5;1;101;03;;;;;;;
2013;12;02828;1;10055;2;10061;3;0;019;031;4;0;040;1;007;5;066;6;0074;;14;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;14;03;3;14;06;4;02;00;;;;6;05;04;7;00;00;;;;;;;;;0;0;054;22;1;1;060;09;2;0;082;13;3;1;126;10;4;0135;24;5;1;067;63;;;;;;;
2013;12;02829;;;2;10065;3;0;007;037;4;0;028;1;018;5;062;6;0047;;13;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;15;03;3;13;04;;;;;;;6;11;10;7;00;00;;;;;;;;;0;0;050;22;1;1;095;09;2;0;071;17;3;1;160;10;4;0075;24;;;;;;;;;;;
2013;12;02833;1;09981;2;10021;3;1;001;050;4;0;023;1;029;5;059;6;0070;;17;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;17;06;3;17;04;4;02;00;;;;6;18;13;7;05;00;8;01;00;00;;;;;0;0;058;25;1;1;165;09;2;0;070;17;3;1;192;09;4;0115;16;5;1;115;17;;;;;;;
2013;12;02835;1;09829;2;09982;3;1;085;086;4;1;043;1;136;5;034;6;0018;;08;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28;20;3;08;00;;;;;;;6;31;31;7;31;00;8;04;00;00;;;;;0;0;028;26;1;1;271;09;2;0;052;11;3;1;301;09;4;0038;10;5;1;146;04;;;;;;;
2013;12;02836;1;09772;2;09994;3;1;082;092;4;1;045;1;131;5;037;6;0051;5;14;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09843;2;10068;3;1;131;088;4;1;085;1;184;5;025;6;0031;09;7;001;8;00;00;00;9;00;00;00;;;;;;;2;29;20;3;14;04;;;;;;;6;30;30;7;30;00;;;;;;;;;0;0;018;26;1;1;322;09;2;0;046;11;3;1;345;09;4;0062;28;5;1;097;04;;;;;;;
2013;12;02849;1;09729;2;10003;3;1;078;095;4;1;044;1;126;5;038;6;0041;;15;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28;19;3;15;00;;;;;;;6;31;31;7;31;00;8;02;00;00;;;;;0;0;022;29;1;1;326;09;2;0;042;12;3;1;346;09;4;0037;20;5;1;105;26;;;;;;;
2013;12;02935;1;09862;2;10037;3;1;006;039;4;0;015;1;039;5;055;6;0069;5;17;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09901;2;10083;3;1;072;066;4;1;042;1;108;5;037;6;0047;11;7;014;8;00;00;00;9;00;00;00;;;;;;;2;20;08;3;17;05;;;;;;;6;20;20;7;07;00;8;03;00;00;;;;;0;0;040;28;1;1;092;14;2;0;061;17;3;1;148;09;4;0080;27;5;1;157;13;;;;;;;
2013;12;02937;1;09998;2;10047;3;0;011;034;4;0;033;1;015;5;063;6;0066;;16;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;13;03;3;16;03;4;01;00;;;;6;12;09;7;00;00;8;06;00;00;;;;;0;0;055;25;1;1;071;09;2;0;082;17;3;1;141;10;4;0116;27;5;1;173;13;;;;;;;
2013;12;02942;1;09884;2;10040;3;0;000;038;4;0;026;1;026;5;060;6;0071;5;15;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09931;2;10084;3;1;056;056;4;1;029;1;087;5;041;6;0047;11;;;8;00;00;00;9;00;00;00;;;;;;;2;17;04;3;15;06;4;01;00;;;;6;14;13;7;03;00;8;01;00;00;;;;;0;0;049;25;1;1;100;09;2;0;075;17;3;1;181;10;4;0144;27;;;;;;;;;;;
2013;12;02963;1;09927;2;10056;3;0;007;036;4;0;029;1;017;5;062;6;0062;4;15;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09960;2;10089;3;1;049;057;4;1;022;1;081;5;043;6;0042;10;7;027;8;00;00;00;9;00;00;00;;;;;;;2;14;04;3;15;03;;;;;;;6;24;15;7;01;00;8;05;00;00;;;;;0;0;049;72;1;1;088;09;2;0;069;17;3;1;173;10;4;0076;28;5;1;153;01;;;;;;;
2013;12;02978;1;10065;2;10070;3;0;023;030;4;0;041;0;004;5;065;6;0048;;13;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;11;03;3;13;02;;;;;;;6;02;00;7;00;00;8;03;00;00;;;;;0;0;056;22;1;1;063;09;2;0;078;13;3;1;103;10;4;0087;25;5;1;149;02;;;;;;;
2013;12;02981;1;10056;2;10065;3;0;038;021;4;0;050;0;025;5;071;6;0033;;10;;;;8;00;00;0;0;9;00;00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;06;02;3;10;00;;;;;;;6;04;01;7;00;00;8;29;04;00;;;;;0;0;061;25;1;1;026;08;2;0;074;13;3;1;035;08;4;0045;53;5;1;204;01;;;;;;;
2013;12;03005;1;09853;2;09953;3;0;055;027;4;0;069;0;040;5;080;6;0177;4;28;7;008;061;8;00;00;0;0;9;00;00;00;0;61;90;1;09853;2;10062;3;0;039;010;4;0;060;0;018;5;072;6;0144;22;7;013;8;00;00;00;9;00;02;00;;;;;;;2;03;01;3;28;14;4;07;00;;;;6;01;01;;;;8;29;07;00;9;00;00;03;0;0;106;11;1;1;030;06;2;0;119;11;3;1;054;07;4;0234;04;5;4;680;14;6;00;03;;;;
2013;12;03017;1;09932;2;09964;3;0;057;024;4;0;073;0;041;5;082;6;0124;4;18;7;021;103;8;00;00;0;0;9;00;00;00;0;61;90;1;09932;2;10072;3;0;043;011;4;0;065;0;022;5;074;6;0113;20;7;020;8;00;00;00;9;00;00;00;;;;;;;2;02;00;3;18;10;4;04;00;;;;6;01;01;;;;8;25;02;00;9;00;00;02;0;0;108;11;1;1;005;06;2;0;121;11;3;1;019;06;4;0190;04;5;4;630;05;6;00;00;;;;
2013;12;03026;1;09936;2;09954;3;0;063;027;4;0;081;0;044;5;081;6;0249;6;26;7;011;045;8;00;00;0;0;9;00;00;03;0;61;90;1;09936;2;10074;3;0;048;009;4;0;074;0;023;5;078;6;0128;21;7;025;8;00;00;00;9;00;00;00;;;;;;;2;01;00;3;26;22;4;11;00;;;;;;;;;;8;27;05;00;9;00;00;01;0;0;119;11;1;0;003;06;2;0;123;11;3;1;011;06;4;0206;23;5;4;740;05;6;00;00;;;;
2013;12;03066;1;09978;2;09985;3;0;064;032;4;0;085;0;043;5;076;6;0065;4;17;7;036;102;8;00;00;0;0;9;00;00;00;0;61;90;1;09978;2;10087;3;0;038;015;4;0;068;0;009;5;068;6;0052;12;7;035;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;17;03;4;02;00;;;;;;;;;;8;20;00;00;;;;;0;0;133;11;1;0;004;06;2;0;150;13;3;1;007;07;4;0134;03;5;4;720;05;6;00;00;;;;
2013;12;03091;1;09924;2;10004;3;0;062;026;4;0;085;0;039;5;076;6;0070;3;11;7;040;092;8;00;00;0;0;9;00;00;00;0;61;90;1;09924;2;10091;3;0;035;013;4;0;065;0;006;5;068;6;0073;13;7;043;8;00;00;00;9;00;00;00;;;;;;;2;03;00;3;11;04;4;03;00;;;;;;;;;;8;19;00;00;;;;;0;0;123;09;1;0;000;06;2;0;139;09;3;1;014;07;4;0166;30;5;4;570;18;6;00;00;;;;
