year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2017;02;01212;1;10094;2;10112;3;0;040;020;4;0;055;0;026;5;059;6;0069;2;11;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;;;3;0;025;;;;;;;;;6;0111;14;;;8;18;18;18;9;19;18;;;;;;;;2;04;00;3;11;02;4;01;00;;;;;;;;;;8;15;00;00;;;;;0;0;074;03;1;0;004;23;2;0;099;05;3;1;014;23;4;0279;28;5;1;215;18;;;;7;2;18;18
2017;02;01233;;;;;3;1;046;050;4;1;011;1;079;5;034;6;0013;2;02;;;;8;28;00;0;0;9;00;00;28;0;61;90;;;;;3;1;076;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;27;15;3;02;01;;;;;;;;;;;;;8;01;00;00;;;;;0;0;037;19;1;1;164;09;2;0;068;19;3;1;200;09;4;0053;20;5;1;154;19;;;;7;2;18;18
2017;02;01238;1;08955;2;10124;3;1;058;051;4;1;024;1;094;5;033;6;0016;3;05;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;2;08958;3;1;082;050;4;1;050;1;115;5;028;6;0021;06;;;8;16;08;08;9;08;08;;;;;;;;2;26;18;3;05;01;;;;;;;6;28;28;7;28;00;8;07;00;00;9;01;01;03;0;0;013;66;1;1;193;08;2;0;038;13;3;1;231;08;4;0053;20;5;1;232;22;;;;7;2;18;18
2017;02;01241;1;10105;2;10117;3;0;016;026;4;0;034;1;005;5;051;6;0070;3;12;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10098;2;10088;3;1;003;040;4;0;019;1;025;5;050;6;0070;13;;;8;00;00;00;9;00;00;;;;;;;;2;14;01;3;12;04;4;02;00;;;;6;08;08;7;03;00;8;20;00;00;9;00;00;02;0;0;058;18;1;1;040;08;2;0;072;19;3;1;062;25;4;0256;19;5;1;255;07;6;01;04;7;2;18;18
2017;02;01271;1;10110;2;10132;3;1;005;034;4;0;023;1;036;5;047;6;0044;2;08;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10112;2;10091;3;1;025;056;4;0;010;1;057;5;043;6;0053;10;;;8;00;00;00;9;00;00;22;;;;;;;2;22;06;3;08;03;4;02;00;;;;6;01;01;;;;8;05;00;00;;;;;0;0;057;13;1;1;067;08;2;0;070;19;3;1;110;24;4;0133;19;5;1;184;19;;;;7;2;18;18
2017;02;01317;1;10082;2;10126;3;0;030;033;4;0;061;0;005;5;056;6;0172;4;12;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10121;2;10076;3;0;015;032;4;0;040;1;005;5;055;6;0150;14;7;056;8;00;00;00;9;00;22;00;;;;;;;2;13;00;3;12;09;4;06;00;;;;;;;;;;8;03;00;00;;;;;0;0;096;03;1;1;034;09;2;0;121;03;3;1;067;09;4;0306;19;5;1;205;25;6;00;01;7;2;18;18
2017;02;01373;1;09952;2;10165;3;1;047;046;4;0;003;1;087;5;036;6;0018;3;05;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;;;3;1;086;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;27;14;3;05;01;;;;;;;6;28;28;7;24;00;;;;;9;00;00;01;0;0;053;20;1;1;120;12;2;0;114;20;3;1;158;51;4;0054;25;5;1;127;19;;;;7;2;18;18
2017;02;01384;;;;;3;1;030;031;4;1;007;1;052;;;6;0052;4;09;;;;8;28;00;0;0;9;28;00;28;0;61;90;1;10144;2;09886;3;1;071;066;4;1;028;1;109;5;035;6;0045;08;7;076;8;00;00;00;9;00;00;;;;;;;;2;26;18;3;09;03;4;02;00;;;;;;;;;;;;;;9;00;00;09;0;0;028;19;1;1;088;08;2;0;054;19;3;1;112;08;4;0133;27;;;;;;;;7;2;18;18
2017;02;01389;1;09849;2;10173;3;1;061;047;4;1;017;1;107;5;035;6;0048;;10;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;;;3;1;105;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;28;17;3;10;05;;;;;;;;;;;;;;;;;;;;;0;0;010;20;1;1;140;08;2;0;046;20;3;1;249;24;4;0094;28;5;1;113;28;;;;7;2;18;18
2017;02;01403;1;10058;2;10128;3;0;034;026;4;0;048;0;021;5;063;6;0096;5;13;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10125;2;10055;3;0;017;027;4;0;033;0;002;5;061;6;0071;12;;;8;00;00;00;9;00;00;23;;;;;;;2;05;02;3;13;07;4;02;00;;;;;;;;;;8;20;04;00;9;00;00;03;0;0;066;20;1;1;030;08;2;0;075;20;3;1;046;08;4;0203;25;5;1;317;22;;;;7;2;18;18
2017;02;01415;1;10122;2;10133;3;0;021;033;4;0;047;1;006;5;056;6;0088;5;10;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10131;2;10120;3;0;006;040;4;0;034;1;023;5;054;6;0063;10;;;8;00;00;00;9;00;00;10;;;;;;;2;13;02;3;10;06;4;03;00;;;;;;;;;;8;08;00;00;;;;;0;0;070;03;1;1;047;08;2;0;086;03;3;1;085;08;4;0230;21;5;1;221;22;;;;7;2;18;18
2017;02;01465;1;10130;2;10148;3;0;009;031;4;0;031;1;010;5;058;6;0100;5;16;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10142;2;10124;3;1;008;043;4;0;017;1;029;5;051;6;0045;07;;;8;00;00;00;9;00;00;;;;;;;;2;14;03;3;16;06;4;03;00;;;;;;;;;;8;17;01;00;;;;;0;0;066;21;1;1;048;08;2;0;095;21;3;1;067;13;4;0156;09;5;1;319;11;;;;7;2;18;18
2017;02;01492;1;10034;2;10156;3;1;015;028;4;0;010;1;036;5;048;6;0064;5;11;7;067;088;8;00;00;0;0;9;00;00;00;0;61;90;1;10142;2;10020;3;1;040;052;4;1;009;1;068;5;038;6;0034;07;7;076;8;00;00;00;9;00;00;00;;;;;;;2;25;09;3;11;04;4;03;00;;;;6;26;25;7;07;00;;;;;9;00;00;05;0;0;031;28;1;1;068;08;2;0;054;20;3;1;095;25;4;0144;27;5;1;125;10;;;;7;2;18;18
2017;02;02081;1;09700;2;10118;3;1;119;081;4;1;074;1;166;5;025;6;0016;3;06;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09691;2;10102;3;1;146;046;4;1;097;1;198;5;022;6;0015;06;7;062;;;;;;;;;0;00;00;1;00;00;2;27;24;3;06;01;4;00;00;5;00;00;6;00;00;7;00;00;8;02;00;00;9;00;00;05;0;0;030;13;1;1;268;10;2;0;062;13;3;1;310;11;4;0057;22;5;1;162;13;6;;00;;;;
2017;02;02119;1;09732;2;10131;3;1;101;085;4;1;048;1;147;;;6;0034;4;07;;;;8;00;00;0;0;9;;00;;0;61;90;;;;;3;1;137;;;;;;;5;025;6;;13;;;;;;;;;;;0;00;00;1;00;00;2;26;21;3;07;03;4;00;00;5;00;00;6;00;00;7;00;00;8;02;00;00;9;00;00;04;0;0;067;13;1;1;250;09;2;0;084;13;3;1;304;10;4;0096;28;5;1;114;13;6;;00;;;;
2017;02;02126;1;09790;2;10138;3;1;067;056;4;1;032;1;108;5;034;6;0040;5;05;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;1;110;;;;;;;5;027;6;0026;08;;;;;;;;;;;0;00;00;1;00;00;2;26;22;3;05;04;4;01;00;5;00;00;6;00;00;7;00;00;8;01;00;00;9;00;00;04;0;0;054;13;1;1;171;08;2;0;064;13;3;1;236;26;4;0120;28;5;1;107;13;6;;00;;;;
2017;02;02197;1;10111;2;10130;3;1;075;054;4;1;038;1;113;5;033;6;0027;2;05;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10113;2;10122;3;1;111;046;4;1;074;1;159;5;027;6;0030;08;7;069;;;;;;;;;0;00;00;1;00;00;2;27;22;3;05;02;4;00;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;08;0;0;050;13;1;1;188;08;2;0;080;13;3;1;245;27;4;0073;19;5;1;055;12;6;;00;;;;
2017;02;02226;1;09675;2;10142;3;1;051;050;4;1;026;1;078;5;039;;;;;7;048;065;8;00;00;0;0;9;00;;00;0;61;90;1;09671;2;10126;3;1;073;041;4;1;038;1;108;5;033;6;0021;06;7;074;;;;;;;;;0;00;00;1;00;00;2;27;19;;;;;;;;;;6;00;00;7;00;00;8;02;00;00;9;00;00;09;0;0;029;13;1;1;155;09;2;0;057;19;3;1;186;09;;;;5;1;130;13;6;;00;;;;
2017;02;02287;1;10126;2;10136;3;1;034;037;4;1;010;1;060;5;043;6;0044;3;09;;;;8;00;00;0;0;9;00;00;;0;61;90;;;;;3;1;074;;;;;;;5;036;6;;14;;;;;;;;;;;0;00;00;1;00;00;2;27;17;3;09;03;4;01;00;5;00;00;6;28;28;7;28;00;8;04;00;00;9;00;00;05;0;0;042;13;1;1;087;10;2;0;070;14;3;1;112;27;4;0160;28;5;1;147;13;6;;00;;;;
2017;02;02366;1;10139;2;10146;3;1;039;052;4;0;001;1;085;5;042;;;;;;;;8;00;00;0;0;9;00;;;0;61;90;1;10124;2;10135;3;1;079;043;4;1;030;1;127;5;033;6;0028;07;;;;;;;;;;;0;00;00;1;00;00;2;28;14;;;;;;;;;;6;27;17;7;06;00;8;01;00;00;9;00;00;03;0;0;057;13;1;1;138;10;2;0;087;19;3;1;189;11;;;;5;1;100;13;6;;00;;;;
2017;02;02407;1;09777;2;10155;3;1;040;035;4;0;001;1;077;5;041;6;0032;4;08;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09757;2;10146;3;1;080;046;4;0;013;1;165;5;034;6;0034;13;;;;;;;;;;;0;00;00;1;00;00;2;27;15;3;08;03;4;00;00;5;00;00;6;00;00;7;00;00;8;00;00;00;9;00;00;02;0;0;028;19;1;1;096;15;2;0;064;19;3;1;196;24;4;0077;28;5;1;065;24;6;;00;;;;
2017;02;02418;1;10022;2;10157;3;1;016;033;4;0;013;1;044;5;051;;;;;7;068;088;8;00;00;0;0;9;00;;00;0;61;90;1;10086;2;10148;3;1;045;043;4;1;012;1;084;5;042;6;0033;06;7;077;;;;;;;;;0;00;00;1;00;00;2;26;07;;;;;;;;;;6;00;00;7;00;00;8;00;00;00;9;02;02;11;0;0;052;20;1;1;084;12;2;0;085;19;3;1;146;12;;;;5;1;080;06;6;;00;;;;
2017;02;02485;1;10098;2;10153;3;0;002;025;4;0;025;1;018;5;050;6;0018;2;05;7;094;131;8;00;00;0;0;9;00;00;00;0;61;90;1;10077;2;10143;3;1;030;036;4;1;006;1;053;5;044;6;0027;07;7;072;;;;;;;;;0;00;00;1;00;00;2;23;04;3;05;01;4;00;00;5;00;00;6;08;06;7;00;00;8;00;00;00;9;00;00;00;0;0;055;19;1;1;045;07;2;0;071;19;3;1;058;24;4;0079;22;5;1;090;24;6;;00;;;;
2017;02;02550;1;09877;2;10157;3;1;004;028;4;0;024;1;031;5;052;;;;;;;;8;00;00;0;0;9;00;;;0;61;90;1;09864;2;10148;3;1;039;035;4;1;005;1;073;5;045;6;0032;07;;;;;;;;;;;0;00;00;1;00;00;2;23;07;;;;;;;;;;6;00;00;7;00;00;8;01;00;00;9;00;00;03;0;0;053;27;1;1;052;07;2;0;096;14;3;1;093;13;;;;5;1;100;22;6;;00;;;;
2017;02;02589;1;10138;2;10159;3;0;005;019;4;0;023;1;012;5;054;6;0018;1;06;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10125;2;10143;3;1;020;028;4;0;038;1;076;5;049;6;0029;14;;;;;;;;;;;0;00;00;1;00;00;2;18;04;3;06;01;4;00;00;5;00;00;6;00;00;7;00;00;8;03;00;00;9;00;00;04;0;0;039;28;1;1;045;07;2;0;056;27;3;1;055;07;4;0061;22;5;1;114;19;6;;00;;;;
2017;02;02590;1;10100;2;10163;3;0;005;024;4;0;029;1;020;5;058;6;0022;2;06;7;073;122;8;00;00;0;0;9;00;00;00;0;61;90;1;10085;2;10148;3;1;021;028;4;0;003;1;043;5;050;6;0028;07;7;060;;;;;;;;;0;00;00;1;00;00;2;19;04;3;06;01;4;00;00;5;00;00;6;00;00;7;00;00;8;06;00;00;9;00;00;02;0;0;052;20;1;1;044;07;2;0;072;28;3;1;077;11;4;0082;20;5;1;120;20;6;;00;;;;
2017;02;02768;;;;;3;1;047;052;4;1;015;1;076;5;040;6;0026;2;07;;;;8;28;00;0;0;9;00;00;28;0;81;10;;;;;3;1;073;;4;1;038;1;108;;;6;0034;09;;;8;;00;00;9;;00;;;;;;;;2;26;18;3;07;02;;;;;;;6;28;28;7;22;00;;;;;9;00;00;06;0;0;031;14;1;1;166;07;2;0;057;14;3;1;212;07;4;0068;19;;;;;;;;;;;
2017;02;02778;1;10046;2;10149;3;1;064;052;4;1;030;1;102;5;035;6;0027;2;07;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;087;;4;1;053;1;125;;;6;0033;09;;;8;;00;00;9;;00;;;;;;;;2;28;21;3;07;02;;;;;;;6;28;28;7;28;00;;;;;9;00;00;05;0;0;023;14;1;1;188;07;2;0;060;14;3;1;250;07;4;0078;19;;;;;;;;;;;
2017;02;02788;1;10023;2;10141;3;1;068;055;4;1;033;1;109;5;035;6;0034;3;08;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;094;;4;1;056;1;136;;;6;0033;09;;;8;;00;00;9;;00;;;;;;;;2;28;21;3;08;03;;;;;;;6;27;27;7;27;02;8;04;00;00;;;;;0;0;029;13;1;1;190;07;2;0;062;14;3;1;251;07;4;0074;19;5;1;179;18;;;;;;;
2017;02;02791;;;;;3;1;083;060;4;1;038;1;138;5;032;6;0038;3;06;;;;8;28;00;0;0;9;00;00;28;0;81;10;;;;;3;1;105;;4;1;061;1;154;;;6;0037;09;;;8;;00;00;9;;00;;;;;;;;2;28;24;3;06;04;4;01;00;;;;6;28;28;7;28;09;;;;;;;;;0;0;019;13;1;1;231;06;2;0;051;14;3;1;297;07;4;0128;19;5;1;156;14;;;;;;;
2017;02;02801;1;09510;2;10127;3;1;109;075;4;1;073;1;152;5;026;6;0040;4;13;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;125;;4;1;080;1;177;;;6;0035;09;;;8;;00;00;9;;00;;;;;;;;2;28;23;3;13;01;;;;;;;6;20;20;7;20;20;8;07;02;00;9;00;00;09;0;0;020;13;1;1;248;08;2;0;040;13;3;1;268;09;4;0091;17;5;1;352;13;;;;;;;
2017;02;02803;1;10067;2;10131;3;1;065;054;4;1;028;1;104;5;035;6;0023;3;04;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;090;;4;1;052;1;133;;;6;0028;08;;;8;;00;00;9;;00;;;;;;;;2;28;21;3;04;02;;;;;;;6;28;28;7;28;00;8;02;00;00;;;;;0;0;040;13;1;1;162;09;2;0;067;13;3;1;242;09;4;0086;02;5;1;172;13;;;;;;;
2017;02;02805;1;09969;2;10108;3;1;107;063;4;1;060;1;162;5;027;6;0022;3;08;7;016;033;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10070;3;1;128;;4;1;081;1;180;;;6;0024;07;7;048;8;00;00;00;9;;00;00;;;;;;;2;27;23;3;08;01;;;;;;;6;28;28;7;28;28;8;02;00;00;9;00;00;08;0;0;020;13;1;1;232;10;2;0;043;13;3;1;289;26;4;0057;25;5;1;250;12;;;;;;;
2017;02;02812;;;;;3;1;094;057;4;1;050;1;141;5;029;6;0013;;04;;;;8;28;00;0;0;9;00;00;28;0;81;10;;;;;3;1;116;;4;1;073;1;167;;;6;0034;09;;;8;;00;00;9;;00;;;;;;;;2;28;26;3;04;01;;;;;;;6;28;28;7;28;27;;;;;;;;;0;0;026;13;1;1;211;08;2;0;065;14;3;1;264;08;4;0065;23;;;;;;;;;;;
2017;02;02823;1;09822;2;10131;3;1;111;066;4;1;060;1;168;5;026;6;0019;2;06;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;2;10090;3;1;131;;4;1;088;1;179;;;6;0027;08;;;8;00;00;00;9;;00;;;;;;;;2;28;26;3;06;01;;;;;;;6;28;28;7;28;28;8;02;00;00;9;00;00;11;0;0;039;13;1;1;220;20;2;0;071;13;3;1;300;26;4;0054;22;5;1;227;13;;;;;;;
2017;02;02828;1;10146;2;10154;3;1;026;040;4;0;005;1;060;5;046;6;0029;2;07;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;053;;4;1;018;1;091;;;6;0038;08;;;8;;00;00;9;;00;;;;;;;;2;27;11;3;07;02;;;;;;;6;28;28;7;06;00;;;;;;;;;0;0;032;19;1;1;118;07;2;0;074;14;3;1;156;09;4;0081;22;;;;;;;;;;;
2017;02;02829;1;10044;2;10157;3;1;041;052;4;1;009;1;073;5;042;6;0033;3;07;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;066;;4;1;031;1;103;;;6;0038;08;;;8;;00;00;9;;00;;;;;;;;2;26;16;3;07;02;4;01;00;;;;6;28;28;7;27;00;;;;;9;00;00;11;0;0;032;14;1;1;153;07;2;0;065;14;3;1;189;09;4;0137;22;;;;;;;;;;;
2017;02;02833;1;10101;2;10142;3;1;046;054;4;1;014;1;080;5;042;6;0034;5;08;7;058;074;8;00;00;0;0;9;00;00;00;0;81;10;;;;;3;1;072;;4;1;034;1;114;;;6;0023;07;7;079;8;;00;00;9;;00;00;;;;;;;2;27;17;3;08;02;4;01;00;;;;6;28;28;7;05;00;;;;;;;;;0;0;032;13;1;1;154;07;2;0;065;14;3;1;198;27;4;0124;28;5;1;142;22;;;;;;;
2017;02;02835;1;09956;2;10117;3;1;100;056;4;1;055;1;157;5;028;6;0017;;06;;;;8;00;00;0;0;9;00;00;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28;25;3;06;00;;;;;;;6;28;28;7;28;18;8;03;00;00;9;00;00;10;0;0;022;13;1;1;201;26;2;0;050;13;3;1;321;26;4;0040;17;5;1;238;13;;;;;;;
2017;02;02836;1;09896;2;10130;3;1;101;053;4;1;058;1;149;5;027;6;0015;2;06;7;024;039;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10100;3;1;127;;4;1;081;1;181;;;6;0029;08;7;061;8;00;00;00;9;;00;00;;;;;;;2;28;26;3;06;00;;;;;;;6;28;28;7;28;28;;;;;9;00;00;08;0;0;026;13;1;1;208;09;2;0;059;13;3;1;278;26;4;0041;23;5;1;187;13;;;;;;;
2017;02;02849;1;09853;2;10140;3;1;097;048;4;1;059;1;140;5;029;6;0020;;06;;;;8;01;00;0;0;9;00;00;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28;26;3;06;00;;;;;;;6;25;25;7;25;05;8;03;00;00;9;00;00;09;0;0;019;13;1;1;207;26;2;0;053;14;3;1;285;26;4;0041;17;5;1;196;13;;;;;;;
2017;02;02935;1;09967;2;10147;3;1;058;053;4;1;022;1;097;5;037;6;0030;3;08;7;061;083;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;085;;4;1;047;1;127;;;6;0032;08;7;073;8;00;00;00;9;;00;00;;;;;;;2;28;19;3;08;01;;;;;;;6;01;01;7;01;00;8;04;00;00;9;00;00;06;0;0;026;13;1;1;188;07;2;0;063;14;3;1;244;07;4;0063;28;5;1;183;13;;;;;;;
2017;02;02937;1;10101;2;10151;3;1;037;051;4;1;006;1;068;5;045;6;0027;;10;;;;8;00;00;0;0;9;00;00;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;27;14;3;10;01;;;;;;;6;26;26;7;05;00;8;01;00;00;9;00;00;12;0;0;027;19;1;1;150;09;2;0;065;14;3;1;193;09;4;0076;28;5;1;188;22;;;;;;;
2017;02;02942;1;09993;2;10148;3;1;046;054;4;1;011;1;080;5;042;6;0040;3;08;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;2;10120;3;1;068;;4;1;034;1;102;;;6;0037;08;;;8;00;00;00;9;;00;;;;;;;;2;27;16;3;08;02;4;02;00;;;;6;28;28;7;08;00;;;;;9;00;00;06;0;0;024;14;1;1;156;07;2;0;060;14;3;1;194;10;4;0103;28;;;;;;;;;;;
2017;02;02963;1;10021;2;10155;3;1;042;052;4;1;009;1;075;5;045;6;0024;2;08;7;081;111;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;063;;4;1;030;1;097;;;6;0032;08;7;073;8;00;00;00;9;;00;00;;;;;;;2;27;16;3;08;01;;;;;;;6;28;28;7;07;00;8;01;00;00;9;00;00;12;0;0;022;28;1;1;152;09;2;0;065;14;3;1;202;09;4;0061;28;5;1;182;22;;;;;;;
2017;02;02978;1;10151;2;10156;3;1;020;040;4;0;003;1;042;5;046;6;0027;3;06;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;047;;4;1;019;1;074;;;6;0036;08;;;8;;00;00;9;;00;;;;;;;;2;23;10;3;06;02;;;;;;;6;22;14;;;;8;01;00;00;9;00;00;06;0;0;042;14;1;1;113;07;2;0;074;14;3;1;135;07;4;0083;22;5;1;160;22;;;;;;;
2017;02;02981;1;10145;2;10155;3;1;003;021;4;0;010;1;018;5;052;6;0025;3;08;7;072;109;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;022;;4;1;005;1;039;;;6;0031;08;7;066;8;00;00;00;9;;00;00;;;;;;;2;20;08;3;08;01;;;;;;;6;20;12;;;;8;18;01;00;9;00;00;07;0;0;026;28;1;1;050;07;2;0;036;14;3;1;059;07;4;0087;22;5;1;264;22;;;;;;;
