year;month;IIiii;G1;Po;G1;P;G1;sn;T;st;G1;sn;Tx;sn;Tn;G1;e;G1;R1;Rd;nr;G1;S1;ps;G1;mp;mT;mTx;mTn;G1;me;mR;mS;G2;Yb;Yc;G2;Po;G2;P;G2;sn;T;st;G2;sn;Tx;sn;Tn;G2;e;G2;R1;nr;G2;S1;G2;YP;YT;YTx;G2;Ye;YR;YS;G3;T25;T30;G3;T35;T40;G3;Tn0;Tx0;G3;R01;R05;G3;R10;R50;G3;R100;R150;G3;s00;s01;G3;s10;s50;G3;f10;f20;f30;G3;V1;V2;V3;G4;sn;Txd;yx;G4;sn;Tnd;yn;G4;sn;Tax;yax;G4;sn;Tan;yan;G4;Rx;yr;G4;iw;fx;yfx;G4;Dts;Dgr;G4;iy;Gx;Gn
2014;02;01238;1;08817;2;09958;3;1;038;030;4;1;017;1;061;5;039;6;0026;4;09;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;2;08958;3;1;082;050;4;1;050;1;115;5;028;6;0021;06;;;8;16;08;08;9;08;08;;;;;;;;2;27;23;3;09;00;;;;;;;6;28;28;7;28;06;8;24;01;00;9;05;05;07;0;0;023;24;1;1;108;20;2;0;048;24;3;1;174;20;4;0047;15;5;1;259;15;;;;7;2;18;18
2014;02;01241;1;09926;2;09937;3;0;046;021;4;0;066;0;023;5;053;6;0006;0;03;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10098;2;10088;3;1;003;041;4;0;019;1;025;5;050;6;0070;13;;;8;00;00;00;9;00;00;;;;;;;;2;04;00;3;03;00;;;;;;;;;;;;;8;18;00;00;;;;;0;0;077;23;1;1;007;19;2;0;104;24;3;1;040;20;4;0020;17;5;1;258;02;6;02;00;7;2;18;18
2014;02;01271;1;09939;2;09960;3;0;043;026;4;0;065;0;014;5;049;6;0008;1;01;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10112;2;10091;3;1;025;056;4;0;010;1;057;5;044;6;0053;10;;;8;00;00;00;9;00;00;22;;;;;;;2;08;00;3;01;01;;;;;;;;;;;;;8;14;00;00;;;;;0;0;086;24;1;1;017;20;2;0;122;24;3;1;064;20;4;0066;17;5;1;242;02;;;;7;1;18;18
2014;02;01317;1;09889;2;09932;3;0;055;021;4;0;078;0;034;5;058;6;0204;4;21;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10121;2;10076;3;0;015;032;4;0;040;1;005;5;055;6;0150;14;7;056;8;00;00;00;9;00;22;00;;;;;;;2;02;00;3;21;11;4;06;00;;;;;;;;;;8;14;00;00;;;;;0;0;096;25;1;0;003;19;2;0;124;25;3;1;033;20;4;0463;10;5;1;270;01;6;00;02;7;2;18;18
2014;02;01373;1;09788;2;09994;3;1;004;034;4;0;026;1;031;5;052;6;0046;5;12;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;;;3;1;086;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;22;06;3;12;03;;;;;;;6;28;28;7;28;01;;;;;9;00;00;01;0;0;062;24;1;1;075;18;2;0;108;24;3;1;113;18;4;0090;20;5;1;213;24;;;;7;2;18;18
2014;02;01384;;;;;3;0;003;023;4;0;016;1;011;;;6;0146;6;18;;;;8;28;00;0;0;9;28;00;28;0;61;90;1;10144;2;09886;3;1;071;066;4;1;028;1;109;5;035;6;0045;08;7;076;8;00;00;00;9;00;00;;;;;;;;2;12;05;3;18;09;4;05;00;;;;;;;;;;8;01;00;00;9;00;00;05;0;0;042;24;1;1;053;01;2;0;055;17;3;1;078;20;4;0285;15;;;;;;;;7;2;18;18
2014;02;01389;1;09703;2;10016;3;1;009;037;4;0;008;1;029;5;054;6;0106;;18;;;;8;00;00;0;0;9;00;00;28;0;61;90;;;;;3;1;105;;;;;;;;;;;;;;8;;;;9;;;;;;;;;;2;16;07;3;18;08;4;04;00;;;;;;;;;;8;01;00;00;;;;;0;0;042;24;1;1;106;18;2;0;053;24;3;1;172;19;4;0163;15;5;1;157;24;;;;7;1;18;18
2014;02;01403;1;09863;2;09931;3;0;046;013;4;0;057;0;033;5;074;6;0129;5;22;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10125;2;10055;3;0;017;027;4;0;033;0;002;5;061;6;0071;12;;;8;00;00;00;9;00;00;23;;;;;;;;;;3;22;11;4;01;00;;;;;;;;;;8;26;03;00;;;;;0;0;061;02;1;0;010;19;2;0;077;25;3;0;000;20;4;0188;12;5;1;322;15;;;;7;2;18;18
2014;02;01415;1;09934;2;09945;3;0;052;015;4;0;069;0;035;5;073;6;0122;5;20;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10131;2;10120;3;0;006;040;4;0;034;1;023;5;054;6;0063;10;;;8;00;00;00;9;00;00;10;;;;;;;;;;3;20;08;4;04;00;;;;;;;;;;8;18;00;00;;;;;0;0;083;25;1;0;017;19;2;0;111;25;3;0;003;01;4;0168;15;5;1;247;15;;;;7;1;18;18
2014;02;01465;1;09974;2;09993;3;0;032;014;4;0;042;0;023;5;072;6;0172;5;25;;;;8;00;00;0;0;9;00;00;28;0;61;90;1;10142;2;10124;3;1;008;043;4;0;017;1;029;5;051;6;0045;07;;;8;00;00;00;9;00;00;;;;;;;;2;03;00;3;25;12;4;07;00;;;;;;;;;;8;22;01;00;9;00;00;04;0;0;058;24;1;0;001;20;2;0;071;17;3;1;019;20;4;0223;07;5;1;250;51;;;;7;1;18;18
2014;02;01492;1;09887;2;10005;3;0;019;019;4;0;033;0;004;5;064;6;0137;6;21;7;010;013;8;00;00;0;0;9;00;00;00;0;61;90;1;10142;2;10020;3;1;040;052;4;1;009;1;068;5;038;6;0034;07;7;076;8;00;00;00;9;00;00;00;;;;;;;2;08;01;3;21;09;4;06;00;;;;6;21;21;7;07;00;;;;;9;00;00;08;0;0;054;24;1;1;034;01;2;0;076;17;3;1;050;01;4;0257;15;5;1;146;16;;;;7;2;18;18
2014;02;02197;1;10041;2;10060;3;1;018;032;4;1;004;1;036;5;053;6;0055;5;13;7;018;026;8;00;00;0;0;9;00;00;00;0;61;90;1;10113;2;10122;3;1;114;046;4;1;074;1;159;5;027;6;0032;08;7;069;8;00;00;00;9;00;00;00;;;;;;;2;21;08;3;13;03;;;;;;;;;;;;;;;;;;;;;0;0;017;25;1;1;073;21;2;0;048;25;3;1;215;01;4;0090;21;;;;;6;00;00;;;;
2014;02;02226;1;09546;2;10001;3;1;003;026;4;0;015;1;025;5;050;;;;;7;046;062;8;00;00;0;0;9;00;;00;0;61;90;1;09671;2;10126;3;1;073;042;4;1;038;1;108;5;033;6;0021;06;7;074;8;00;00;00;9;00;00;00;;;;;;;2;24;06;;;;;;;;;;;;;;;;;;;;;;;;0;0;059;24;1;1;036;20;2;0;076;24;3;1;083;01;;;;;;;;;;;;;;
2014;02;02287;1;10039;2;10049;3;1;005;020;4;0;005;1;016;5;057;6;0051;4;13;7;007;010;8;00;00;0;0;9;00;00;00;0;61;90;1;10120;2;10129;3;1;069;043;4;0;001;1;184;5;036;6;0038;14;7;073;8;00;00;00;9;00;00;00;;;;;;;2;20;07;3;13;04;4;01;00;;;;6;28;28;7;28;00;;;;;;;;;0;0;023;24;1;1;039;20;2;0;039;25;3;1;094;01;4;0106;21;;;;;;;;;;;
2014;02;02366;1;10028;2;10034;3;0;002;017;4;0;019;1;017;5;059;6;0066;5;12;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10124;2;10135;3;1;079;044;4;1;030;1;127;5;033;6;0030;07;;;8;00;00;00;9;00;00;;;;;;;;2;20;03;3;12;04;4;03;00;;;;6;23;23;7;23;00;;;;;;;;;0;0;048;24;1;1;031;04;2;0;078;24;3;1;084;04;4;0135;07;;;;;6;00;00;;;;
2014;02;02418;1;09895;2;10026;3;0;013;018;4;0;028;1;001;5;065;;;;;7;022;029;8;00;00;0;0;9;00;;00;0;61;90;1;10086;2;10148;3;1;047;043;4;1;012;1;084;5;042;6;0031;06;7;077;8;00;00;00;9;00;00;00;;;;;;;2;14;03;;;;;;;;;;;;;;;;;;;;;;;;0;0;054;24;1;1;021;19;2;0;073;24;3;1;053;01;;;;;;;;;;;;;;
2014;02;02485;1;09992;2;10059;3;0;023;015;4;0;037;0;009;5;062;6;0035;4;08;7;023;032;8;00;00;0;0;9;00;00;00;0;61;90;1;10077;2;10143;3;1;030;036;4;1;006;1;053;5;044;6;0027;07;7;072;8;00;00;00;9;00;00;00;;;;;;;2;05;00;3;08;02;;;;;;;6;06;05;;;;;;;;;;;;0;0;061;24;1;1;002;20;2;0;089;24;3;1;038;01;4;0097;21;;;;;;;;;;;
2014;02;02550;1;09766;2;10042;3;0;018;015;4;0;036;0;002;5;067;6;0067;5;13;;;;8;00;00;0;0;9;00;00;;0;61;90;1;09864;2;10148;3;1;038;035;4;1;005;1;073;5;045;6;0039;00;;;8;00;00;00;9;00;00;;;;;;;;2;11;00;3;13;05;4;01;00;;;;6;07;06;7;01;00;;;;;;;;;0;0;057;24;1;1;013;05;2;0;083;24;3;1;047;01;4;0119;07;;;;;;;;;;;
2014;02;02589;1;10052;2;10073;3;0;021;011;4;0;033;0;007;5;066;6;0023;2;08;;;;8;00;00;0;0;9;00;00;;0;61;90;1;10125;2;10143;3;1;016;028;4;0;038;1;076;5;049;6;0031;14;;;8;00;00;00;9;00;00;;;;;;;;2;07;00;3;08;00;;;;;;;;;;;;;;;;;;;;;0;0;042;23;1;0;003;20;2;0;062;24;3;1;042;01;4;0045;21;;;;;6;00;00;;;;
2014;02;02590;1;10013;2;10075;3;0;021;015;4;0;040;0;005;5;067;;;;;7;054;090;8;00;00;0;0;9;01;;00;0;61;90;1;10085;2;10148;3;1;018;028;4;0;003;1;043;5;050;6;0028;07;7;060;8;00;00;00;9;00;00;00;;;;;;;2;08;00;;;;;;;;;;;;;;;;;;;;;;;;0;0;049;24;1;1;012;05;2;0;083;24;3;1;037;05;;;;;;;;;;;;;;
2014;02;02768;;;;;3;1;007;025;4;0;007;1;021;5;055;6;0023;2;09;;;;8;28;00;0;0;9;00;00;28;0;81;10;;;;;3;1;073;;4;1;038;1;108;;;6;0034;09;;;8;;00;00;9;;00;;;;;;;;2;21;08;3;09;00;;;;;;;6;28;27;7;12;00;;;;;9;00;00;11;0;0;040;24;1;1;070;01;2;0;065;24;3;1;085;01;4;0039;10;;;;;;;;;;;
2014;02;02778;1;10017;2;10117;3;1;012;028;4;0;002;1;028;5;053;6;0027;2;11;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;087;;4;1;053;1;125;;;6;0033;09;;;8;;00;00;9;;00;;;;;;;;2;21;08;3;11;01;;;;;;;6;28;28;7;22;00;;;;;9;00;00;09;0;0;037;24;1;1;088;01;2;0;048;24;3;1;136;01;4;0063;10;;;;;;;;;;;
2014;02;02788;1;09983;2;10098;3;1;013;030;4;0;001;1;028;5;052;6;0032;3;10;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;094;;4;1;056;1;136;;;6;0033;09;;;8;;00;00;9;;00;;;;;;;;2;23;08;3;10;01;;;;;;;6;28;28;7;14;00;;;;;;;;;0;0;039;24;1;1;091;01;2;0;051;25;3;1;146;01;4;0066;22;5;1;142;25;;;;;;;
2014;02;02791;;;;;3;1;017;031;4;1;002;1;036;5;051;6;0028;2;09;;;;8;28;00;0;0;9;00;00;28;0;81;10;;;;;3;1;105;;4;1;061;1;154;;;6;0037;09;;;8;;00;00;9;;00;;;;;;;;2;22;09;3;09;01;;;;;;;6;28;28;7;28;00;;;;;;;;;0;0;037;24;1;1;093;01;2;0;051;25;3;1;225;01;4;0055;22;5;1;131;25;;;;;;;
2014;02;02801;1;09427;2;10025;3;1;050;045;4;1;027;1;081;5;038;6;0031;2;10;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;125;;4;1;080;1;177;;;6;0035;09;;;8;;00;00;9;;00;;;;;;;;2;27;24;3;10;00;;;;;;;6;28;28;7;28;28;8;19;00;00;9;00;00;12;0;0;020;25;1;1;167;21;2;0;046;25;3;1;225;21;4;0041;18;5;1;229;10;;;;;;;
2014;02;02803;1;10010;2;10072;3;1;011;034;4;0;003;1;029;5;053;6;0037;4;13;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;090;;4;1;052;1;133;;;6;0028;08;;;8;;00;00;9;;00;;;;;;;;2;20;08;3;13;02;;;;;;;6;28;28;7;24;00;;;;;;;;;0;0;049;24;1;1;099;01;2;0;062;24;3;1;166;01;4;0059;08;5;1;130;25;;;;;;;
2014;02;02805;1;09913;2;10048;3;1;048;065;4;1;022;1;078;5;041;6;0010;1;03;7;016;033;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10070;3;1;128;;4;1;081;1;180;;;6;0024;07;7;048;8;00;00;00;9;;00;00;;;;;;;2;24;17;3;03;00;;;;;;;6;28;28;7;28;00;;;;;9;00;00;02;0;0;023;24;1;1;238;21;2;0;046;24;3;1;297;21;4;0016;28;5;1;164;10;;;;;;;
2014;02;02812;;;;;3;1;027;041;4;1;010;1;049;5;051;6;0032;;10;;;;8;28;00;0;0;9;00;00;28;0;81;10;;;;;3;1;116;;4;1;073;1;167;;;6;0034;09;;;8;;00;00;9;;00;;;;;;;;2;24;14;3;10;00;;;;;;;6;28;28;7;28;17;;;;;;;;;0;0;028;25;1;1;148;01;2;0;068;25;3;1;252;01;4;0042;58;;;;;;;;;;;
2014;02;02823;1;09755;2;10054;3;1;041;049;4;1;020;1;072;5;043;6;0033;4;12;;;;8;02;00;0;0;9;01;00;28;0;81;10;;;2;10090;3;1;131;;4;1;088;1;179;;;6;0027;08;;;8;00;00;00;9;;00;;;;;;;;2;27;21;3;12;00;;;;;;;6;28;28;7;28;28;;;;;9;00;00;06;0;0;023;24;1;1;183;01;2;0;057;25;3;1;226;21;4;0045;61;5;1;140;10;;;;;;;
2014;02;02828;1;10082;2;10088;3;0;002;018;4;0;014;1;013;5;060;6;0035;3;10;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;053;;4;1;018;1;091;;;6;0038;08;;;8;;00;00;9;;00;;;;;;;;2;19;03;3;10;01;;;;;;;6;23;16;7;04;00;;;;;;;;;0;0;032;24;1;1;047;01;2;0;057;23;3;1;083;06;4;0054;07;5;1;112;25;;;;;;;
2014;02;02829;1;09993;2;10104;3;1;006;025;4;0;007;1;020;5;057;6;0025;2;09;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;066;;4;1;031;1;103;;;6;0038;08;;;8;;00;00;9;;00;;;;;;;;2;20;06;3;09;00;;;;;;;6;25;24;7;12;00;;;;;9;00;00;09;0;0;034;24;1;1;069;01;2;0;053;24;3;1;090;06;4;0038;10;;;;;;;;;;;
2014;02;02833;1;10028;2;10068;3;1;001;028;4;0;013;1;015;5;056;6;0024;3;09;7;001;001;8;00;00;0;0;9;00;00;00;0;81;10;;;;;3;1;072;;4;1;034;1;114;;;6;0023;07;7;079;8;;00;00;9;;00;00;;;;;;;2;17;06;3;09;00;;;;;;;6;23;19;7;09;00;8;02;00;00;;;;;0;0;061;24;1;1;071;01;2;0;073;25;3;1;101;01;4;0039;21;5;1;191;24;;;;;;;
2014;02;02835;1;09907;2;10064;3;1;043;062;4;1;018;1;074;5;041;6;0009;;02;;;;8;00;00;0;0;9;00;00;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;25;18;3;02;00;;;;;;;6;28;28;7;28;00;;;;;9;00;00;05;0;0;034;24;1;1;213;20;2;0;059;24;3;1;274;21;4;0031;11;5;1;168;24;;;;;;;
2014;02;02836;1;09841;2;10068;3;1;040;051;4;1;022;1;067;5;044;6;0032;4;10;7;009;014;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10100;3;1;127;;4;1;081;1;181;;;6;0029;08;7;061;8;00;00;00;9;;00;00;;;;;;;2;26;20;3;10;01;;;;;;;6;28;28;7;28;28;;;;;9;00;00;04;0;0;021;24;1;1;185;01;2;0;046;24;3;1;306;01;4;0054;08;5;1;166;24;;;;;;;
2014;02;02849;1;09802;2;10081;3;1;040;046;4;1;024;1;061;5;044;6;0032;;11;;;;8;00;00;0;0;9;00;01;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;26;22;3;11;01;;;;;;;6;27;27;7;27;00;8;02;00;00;9;00;00;01;0;0;025;25;1;1;168;01;2;0;044;25;3;1;264;01;4;0093;03;5;1;186;25;;;;;;;
2014;02;02935;1;09917;2;10094;3;1;012;028;4;0;002;1;028;5;051;6;0025;2;07;7;004;006;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;085;;4;1;047;1;127;;;6;0032;08;7;073;8;00;00;00;9;;00;00;;;;;;;2;22;08;3;07;00;;;;;;;6;27;27;7;22;00;;;;;9;00;00;10;0;0;041;24;1;1;082;01;2;0;058;24;3;1;116;01;4;0047;21;5;1;130;25;;;;;;;
2014;02;02937;1;10030;2;10079;3;0;002;023;4;0;014;1;011;5;058;6;0018;;07;;;;8;00;00;0;0;9;00;00;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;18;05;3;07;01;;;;;;;6;11;11;7;03;00;;;;;9;00;00;06;0;0;047;24;1;1;062;01;2;0;077;24;3;1;095;01;4;0060;21;5;1;141;21;;;;;;;
2014;02;02942;1;09925;2;10077;3;1;005;026;4;0;008;1;018;5;055;6;0028;3;07;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;2;10120;3;1;068;;4;1;034;1;102;;;6;0037;08;;;8;00;00;00;9;;00;;;;;;;;2;19;05;3;07;01;;;;;;;6;24;24;7;12;00;;;;;9;00;00;13;0;0;051;24;1;1;074;01;2;0;080;24;3;1;111;01;4;0098;21;;;;;;;;;;;
2014;02;02963;1;09959;2;10090;3;1;004;023;4;0;008;1;017;5;057;6;0023;2;08;7;004;005;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;063;;4;1;030;1;097;;;6;0032;08;7;073;8;00;00;00;9;;00;00;;;;;;;2;19;06;3;08;00;;;;;;;6;18;16;7;04;00;8;01;00;00;9;00;00;12;0;0;038;24;1;1;069;01;2;0;049;24;3;1;092;01;4;0030;10;5;1;155;25;;;;;;;
2014;02;02978;1;10102;2;10107;3;0;002;022;4;0;014;1;012;5;058;6;0024;2;10;;;;8;00;00;0;0;9;00;00;28;0;81;10;;;;;3;1;047;;4;1;019;1;074;;;6;0036;08;;;8;;00;00;9;;00;;;;;;;;2;13;03;3;10;01;;;;;;;6;23;23;7;11;00;;;;;9;00;00;07;0;0;033;24;1;1;056;01;2;0;047;24;3;1;076;01;4;0057;10;5;1;160;24;;;;;;;
2014;02;02981;1;10072;2;10082;3;0;013;011;4;0;021;0;003;5;063;6;0017;2;07;7;022;033;8;00;00;0;0;9;00;00;00;0;81;10;;;2;10120;3;1;022;;4;1;005;1;039;;;6;0031;08;7;066;8;00;00;00;9;;00;00;;;;;;;2;09;01;3;07;00;;;;;;;6;10;03;;;;8;22;00;00;9;00;00;12;0;0;034;24;1;1;023;01;2;0;043;23;3;1;047;01;4;0036;07;5;1;193;15;;;;;;;
2014;02;03005;1;09753;2;09853;3;0;050;013;4;0;066;0;033;5;076;6;0127;5;23;7;041;078;8;00;00;0;0;9;00;00;00;0;61;90;1;09753;2;10102;3;0;031;011;4;0;051;0;011;5;066;6;0093;16;7;053;8;01;00;00;9;01;02;00;;;;;;;2;01;00;3;23;12;4;03;00;;;;;;;;;;8;23;02;00;;;;;0;0;070;23;1;0;018;18;2;0;086;23;3;1;022;18;4;0120;01;5;4;610;01;6;01;01;;;;
2014;02;03017;1;09813;2;09844;3;0;054;013;4;0;072;0;035;5;078;6;0081;4;18;7;067;111;8;00;00;0;0;9;00;00;00;0;61;90;1;09813;2;10105;3;0;035;012;4;0;058;0;013;5;069;6;0073;14;7;060;8;00;00;00;9;00;00;00;;;;;;;;;;3;18;07;4;02;00;;;;;;;;;;8;18;00;00;;;;;0;0;080;23;1;0;029;12;2;0;094;70;3;0;002;17;4;0132;12;5;4;470;20;6;00;00;;;;
2014;02;03026;1;09808;2;09826;3;0;054;014;4;0;074;0;033;5;073;6;0148;5;24;7;054;080;8;00;00;0;0;9;00;00;00;0;61;90;1;09808;2;10100;3;0;041;011;4;0;068;0;014;5;072;6;0085;14;7;068;8;00;00;00;9;00;00;00;;;;;;;2;01;00;3;24;14;4;03;00;;;;;;;;;;8;20;00;00;;;;;0;0;081;25;1;0;024;17;2;0;099;26;3;1;007;17;4;0180;22;5;4;480;22;6;00;00;;;;
2014;02;03066;1;09842;2;09848;3;0;053;023;4;0;081;0;024;5;069;6;0034;3;09;7;091;120;8;00;00;0;0;9;00;00;00;0;61;90;1;09842;2;10115;3;0;032;017;4;0;066;1;002;5;062;6;0039;08;7;076;8;00;00;00;9;00;00;00;;;;;;;2;04;00;3;09;02;4;01;00;;;;;;;;;;8;14;00;00;9;00;00;01;0;0;105;23;1;0;003;17;2;0;125;70;3;1;050;17;4;0102;17;5;4;460;20;6;00;00;;;;
2014;02;03091;1;09785;2;09864;3;0;053;018;4;0;076;0;028;5;070;6;0104;5;15;7;076;104;8;00;00;0;0;9;00;00;00;0;61;90;1;09785;2;10120;3;0;029;017;4;0;060;1;002;5;063;6;0051;10;7;073;8;00;00;00;9;00;00;00;;;;;;;2;04;00;3;15;07;4;03;00;;;;;;;;;;8;20;00;00;9;00;00;01;0;0;089;23;1;0;014;11;2;0;111;23;3;1;027;17;4;0242;14;5;4;430;62;6;00;00;;;;
